0,0.827125
0,0.7524375
0,0.917125
0,0.680625
0,0.7955625
0,0.579625
0,0.7396875
0,0.833125
0,0.86625
0,0.9538125
0,0.8590625
0,0.840125
0,0.8974375
0,0.85925
0,0.7425625
0,0.6535625
0,0.65275
0,0.680625
0,0.6246875
0,0.83025
0,0.8215625
0,0.583875
0,0.872875
0,0.98975
0,0.879875
0,0.7950625
0,0.921875
0,0.8416875
0,0.7475
0,0.9906875
0,0.696
0,0.8653125
0,0.749625
0,0.78375
0,0.8634375
0,0.701
1,0.8154375
1,0.85025
1,0.8645
1,0.7685
1,1.0108125
1,1.071375
1,0.5765
1,0.7685
1,0.825
1,0.822375
1,0.9545
1,0.8504375
1,0.812375
1,0.8146875
1,0.825
1,0.8831875
1,0.8146875
1,0.869
1,0.9345
1,0.7071875
1,0.9038125
1,0.9114375
1,1.003
1,0.949
1,0.6908125
1,0.69425
1,0.8355625
