0,-390.4856,1.1775941,49.068882,22.984098,-32.519745,29.09059,-18.865347,20.804037,-7.234347,5.801806,7.17717,-4.4001865,-4.561193,-0.13690819,-0.31780353,-0.18098481,-0.2914134,-0.27859968,-0.15025568,0.102990925,-0.07308313,0.15376064,0.17564881,0.040415883,0.25711522,0.032126267,-0.13771482,-0.010878815,0.017359463,-0.017344603,0.008044559,0.036446635,0.022170478,0.017644973,-0.004635542,0.027324654,-0.032777227,0.014806165,-0.005267145,-25.994762666666666,1.040625,0.0,0.0,0.0,0.0,0.0,657.091228488368,0.0,2405.4927672781855,1097.113443645922,2913.717827602218,1047.5527727625617,2630.257484810315,0.0525000,0.0925000,0.0925000,0.3225000,0.3225000,0.4125000,0.4125000,0.6425000,0.6425000,0.7425000,0.7425000,0.8725000,-26.559017,-22.583118,-28.567104,-26.410786,-26.717749,-25.130802
0,-331.29068,-24.132761,46.35487,20.099089,-17.149118,26.32883,-17.746742,13.489827,-9.1472025,4.136613,5.2762847,-2.2773755,-3.849484,-2.4535441,0.30503893,-0.112187386,-0.6073321,0.55519587,0.08129191,-0.14136015,0.12121387,-0.006285958,0.13762596,-0.1440924,0.2602569,0.10808203,0.03623144,0.10485869,0.051489446,0.0064893793,-0.005043712,0.009477897,0.00747975,-0.008112298,0.012733233,0.014266979,-0.006595168,0.029275702,0.034653176,-25.518507333333332,0.93225,0.0,0.0,0.0,2832.2705292837445,0.0,2109.923350180608,0.0,0.0,1051.6960398701203,2358.2306634330935,0.0,1396.3783233805848,0.0425000,0.0725000,0.0725000,0.2225000,0.2225000,0.2925000,0.2925000,0.4825000,0.4825000,0.5825000,0.5825000,0.7625000,-27.446585,-23.837761,-26.319519,-24.882921,-26.329004,-24.295254
0,-347.2825,-33.040154,50.767326,52.136562,-16.698689,16.829994,-18.145304,21.121344,-15.939433,1.8132846,5.036297,-8.291809,-0.5439654,-2.8590982,-0.2703392,0.3016225,-0.73489994,0.57659435,0.2693114,0.23039205,0.04161653,0.0018425504,0.28074026,-0.15582478,0.12081686,0.14303578,-0.28663456,0.00737588,-0.008440276,-0.028956639,0.073711835,-0.0020249134,-0.020733643,0.013617357,0.0811982,-0.0013170054,-0.01612252,0.012107561,-0.007012703,-27.133218833333334,0.7364375,554.4579622521717,2781.625073101292,0.0,0.0,0.0,0.0,0.0,0.0,1075.3396925426955,2286.9002493964463,863.2280601349838,2513.5335704029694,0.0425000,0.0725000,0.0725000,0.3525000,0.3525000,0.4425000,0.4425000,0.6425000,0.6425000,0.6725000,0.6725000,0.7025000,-27.525377,-22.725512,-29.85066,-24.931568,-30.346802,-27.419394
0,-358.44965,-25.981226,52.473095,22.741623,-11.262751,16.979773,-15.144518,17.149282,-9.312083,2.7220285,0.99995744,-0.5581578,-7.8887267,-2.0967927,0.127401,-0.17923295,-0.48749876,0.3735609,0.21504728,0.05549148,0.13900569,0.00937923,0.16246678,-0.21298341,0.1876706,-0.0015196349,-0.0152123235,0.0048259376,0.0134743415,-0.0043785824,0.05767347,0.0043391883,0.0033301201,-0.050093926,0.024005795,0.00362694,0.0022024123,0.028742192,0.0026558791,-25.95173966666667,1.1100625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169.33489116018,0.0,1139.2242296777254,1102.2130654509608,2697.0150235968044,0.0425000,0.0725000,0.0725000,0.2625000,0.2625000,0.3625000,0.3625000,0.5925000,0.5925000,0.7225000,0.7225000,0.8825000,-27.876028,-25.445789,-27.987835,-23.396118,-25.811026,-25.193642
0,-518.4886,-4.929137,36.173466,14.277373,-18.961504,12.274034,-24.705828,12.188533,-11.650664,7.398308,-2.9635153,-0.37204283,1.2773337,-0.26020193,-0.25776783,-0.17565449,-0.28143167,0.0855647,-0.09366661,0.11501921,0.052254554,0.055170063,0.24041797,-0.028225726,0.0934853,0.07264967,-0.16983421,0.03571344,0.058685053,-0.0203389,0.12080178,0.022956595,-0.023275496,0.013787218,-0.008543172,-0.057924453,0.0111714015,-0.011911353,-0.051367193,-24.464618666666667,1.5713125,575.6002118435699,2859.033237628387,508.9547658377231,2693.2712263389144,0.0,1774.198945814042,0.0,1193.9801804154106,932.2822513709906,2796.1879501231465,0.0,1622.0418709293472,0.0425000,0.0825000,0.0825000,0.3325000,0.3325000,0.5725000,0.5725000,0.8525000,0.8525000,1.1125000,1.1125000,1.3125000,-27.846317,-24.103779,-25.04846,-22.429508,-23.384098,-23.97555
0,-499.7556,-3.9468546,41.06787,6.77902,-15.798133,15.071316,-21.196943,15.281567,-11.780134,4.855497,-1.212804,-5.0736275,3.6938324,0.026605967,-0.11177947,-0.18886381,-0.19012693,0.015922712,-0.08983918,0.115332596,-0.018699173,0.059354138,0.058153376,0.07474757,0.067655444,0.21981443,0.035577103,-0.06880479,0.02752635,-0.041276764,0.013482708,-0.044191815,-0.001338049,-0.016711839,-0.021464251,-0.01113389,-0.042785104,0.0012169015,-0.007872775,-24.230031166666667,1.6905,448.30505154798124,2711.5233633742782,0.0,0.0,429.1419799809189,2849.2396716512844,1025.059175997457,2089.7990444226243,1010.202401530142,1972.544887749116,684.460644400506,2435.670745563188,0.0425000,0.0925000,0.0925000,0.3725000,0.3725000,0.6425000,0.6425000,0.8725000,0.8725000,1.1125000,1.1125000,1.3425000,-26.559273,-23.531689,-25.074354,-23.796057,-22.533539,-23.885275
0,-555.8374,116.74636,6.576251,45.782524,17.755766,-1.0919654,-7.9288745,15.535522,-5.7903605,-16.66066,4.1779475,-8.596568,-2.927463,-0.80499834,-0.8854985,-0.15344469,-0.40795064,-0.28337684,-0.13775139,0.05873929,0.008588158,0.4484959,0.4607137,-0.0027651757,-0.011130179,0.2974145,-0.1373334,-0.03550668,0.12950923,0.012329765,-0.019320013,-0.0030951407,0.0864631,0.034672786,-0.04627491,0.041089106,0.10862822,0.0021496979,-0.03553747,-27.531348666666666,0.8218125,0.0,533.4244775889588,259.5456859144378,2328.659302076853,294.97750786986757,1819.6920500885544,0.0,489.476455270542,419.9989109471827,2396.2548251008675,509.8979695090861,2494.4034415024353,0.0425000,0.0925000,0.0925000,0.2325000,0.2325000,0.3325000,0.3325000,0.5625000,0.5625000,0.5925000,0.5925000,0.6225000,-29.23679,-23.166878,-29.714808,-24.701532,-32.398357,-25.969727
0,-464.55283,105.257996,-14.864497,45.577175,-5.7723627,5.0448756,-2.2391548,10.174058,2.0100436,-0.94007295,5.0018272,-4.36117,-2.9612937,-4.4122763,-0.8239516,0.6893529,-0.6147602,-0.21323411,-0.16482611,0.27477112,0.21778628,0.31738937,0.16066867,-0.04248775,0.2012811,0.415253,-0.26381883,0.19311203,-0.06815673,-0.077857465,0.035124175,0.072932884,0.041760985,0.028444795,-0.0010868186,-0.005290578,-0.013909786,-0.01947876,-0.05048915,-24.693124,0.70575,381.5879094425839,2207.8039701443804,431.46427251871415,2115.368263289465,391.92047507486194,2215.5276768944886,0.0,0.0,851.5228194194176,1615.6554022554753,0.0,1844.0747738572136,0.0425000,0.0725000,0.0725000,0.1625000,0.1625000,0.2525000,0.2525000,0.3525000,0.3525000,0.4525000,0.4525000,0.5925000,-27.088747,-20.898825,-26.151608,-24.735432,-24.27951,-25.004622
0,-518.1767,105.01695,-11.832474,47.179207,-1.1026434,5.3514476,-7.1129313,0.05795211,-1.0414401,-14.96725,3.7036388,-14.148618,-5.5125523,2.1245022,0.015969649,-0.9712549,-0.8827485,-0.9834802,-0.0066946503,0.26500297,0.25657895,0.25524634,0.42982116,0.40878725,-0.16465522,0.048441518,-1.0943996,-0.060126595,0.32622287,-0.06656546,0.052086387,0.072198465,0.097634636,0.081752926,-0.067509264,0.04012928,0.08757719,-0.022794746,-0.057618823,-26.016052166666668,0.7601875,0.0,1512.1810858106503,0.0,0.0,253.69901779194265,2474.624803329423,355.6179005950946,2372.3354469151204,0.0,1545.2571562503178,824.3304724305615,1425.4475901955207,0.0425000,0.0725000,0.0725000,0.2425000,0.2425000,0.3225000,0.3225000,0.4725000,0.4725000,0.6025000,0.6025000,0.7225000,-29.554815,-22.217875,-25.95929,-27.323339,-26.96767,-24.073324
0,-480.12802,106.06635,-18.92192,57.12774,-3.9121504,14.751104,-6.730146,7.0084786,7.939776,-10.025491,8.020938,-9.494151,-5.3005896,-3.3002126,-0.49727446,0.8368394,-0.5009116,0.32111686,-0.03142193,0.43108523,0.24149586,0.0321619,0.4275613,0.1531557,0.26151675,0.17720261,0.038040884,0.16527466,0.029744055,0.11297923,-0.00965721,0.04705361,-0.031860754,-0.004851675,-0.021124762,-0.064064406,0.006753676,-0.012820891,0.026257908,-24.735902833333334,0.9520625,0.0,0.0,0.0,1575.925461432655,243.1661466274867,1898.749106158458,0.0,0.0,584.6718648793142,1556.8008343189686,0.0,1236.9956104734595,0.0425000,0.0725000,0.0725000,0.2825000,0.2825000,0.3325000,0.3325000,0.5325000,0.5325000,0.6825000,0.6825000,0.8525000,-28.482283,-21.1098,-26.85697,-22.611502,-25.782869,-23.571993
0,-484.6611,110.31538,-15.562733,49.739132,-4.896392,5.787303,-7.2141595,15.057584,4.7294283,-6.67291,7.6087956,-4.826754,0.008998731,-0.4932499,-0.5926216,-0.11526228,-0.394971,-0.45643607,-0.11309683,0.33145756,0.19917879,0.33142042,0.41581804,0.06284891,-0.054441087,0.38640848,-0.5065088,-0.10119866,0.19359012,0.04090686,0.007232238,0.05673644,0.13293695,-0.018351352,0.030199818,0.04252508,0.101544276,-0.007791195,-0.013985639,-24.75192566666667,0.7940625,263.7320836932311,1947.1026959066226,394.9461412897409,2180.6205086888494,431.0741166037741,2195.16961674304,0.0,0.0,839.0908688640717,1520.6349920205641,0.0,0.0,0.0425000,0.0925000,0.0925000,0.2125000,0.2125000,0.2725000,0.2725000,0.4125000,0.4125000,0.4925000,0.4925000,0.6425000,-27.904182,-21.620712,-26.528732,-23.854319,-24.59211,-24.011499
0,-501.294,109.6933,-20.111065,52.069733,-3.061041,2.8609397,-7.437559,2.2856152,1.7183974,-10.831401,6.025107,-9.104574,-8.678237,2.5383909,0.039429832,-1.4242535,-0.68480146,-0.99734634,-0.26680794,-0.08381313,0.13025586,0.58365417,0.56580335,0.22214763,-0.21912982,0.017850388,-1.3343474,-0.24395917,0.4482138,-0.14827324,0.07960302,-0.13569303,0.19518614,0.12642016,-0.10052598,0.012683051,0.013306375,0.0036601636,0.014506462,-26.7252655,0.7485,0.0,1325.4192243294115,424.35179788142693,2216.22562848372,0.0,0.0,0.0,0.0,0.0,0.0,868.8055333944683,1503.1099379956509,0.0425000,0.1025000,0.1025000,0.2725000,0.2725000,0.3025000,0.3025000,0.4425000,0.4425000,0.5925000,0.5925000,0.7125000,-27.992804,-22.434263,-31.091818,-29.044443,-24.812517,-24.975748
0,-540.3804,111.89658,-2.859039,34.284805,0.8702048,7.9368167,-10.1763315,6.567468,2.799295,-10.373445,10.313026,-9.562917,-10.17287,-0.8228044,-0.62727606,0.1506897,-0.37371728,-0.37368265,0.09446631,0.38483334,0.12109147,0.16835323,0.3652002,0.102849506,0.11898667,0.27312574,-0.5936754,0.09301379,0.24607065,-0.10641134,0.08469236,0.12177373,0.16200636,0.04485511,-0.009048498,0.09708708,-0.0040451256,-0.026604518,0.030893523,-26.208609833333334,0.804375,0.0,1572.4418967253482,0.0,342.65537660481874,328.29713760078613,2122.8712620726155,489.5435091079992,1746.5140729032921,0.0,0.0,0.0,0.0,0.0425000,0.0725000,0.0725000,0.1825000,0.1825000,0.2725000,0.2725000,0.4325000,0.4325000,0.4625000,0.4625000,0.6425000,-28.942276,-25.19001,-29.045898,-23.627396,-27.392822,-23.053257
0,-540.7243,115.31583,-4.337847,29.601738,10.8950205,10.178846,-6.1684837,11.275594,-1.8459487,-1.905108,7.721331,-6.4014516,-1.1698588,-4.0745835,-0.6845043,0.77454233,-0.85592836,0.017262127,0.34492558,0.36284348,0.1003568,0.106535584,0.58387506,0.17848255,0.16224548,0.06897804,-0.24909227,0.15705685,0.06252228,0.061494023,0.076382495,0.007856376,-0.023207845,0.0058341557,0.052689053,0.029329296,-0.03664784,-0.09287876,-0.049330663,-27.603995333333334,0.706875,0.0,0.0,283.77118781608306,2205.8590130628436,143.85026098119351,2085.0024373749297,0.0,1519.394175810805,1047.9509296381038,1190.9961366683187,0.0,1664.119709024089,0.0425000,0.0725000,0.0725000,0.1125000,0.1125000,0.2025000,0.2025000,0.3225000,0.3225000,0.4225000,0.4225000,0.5425000,-30.016356,-28.079903,-27.883745,-24.905462,-30.140789,-24.597717
0,-478.4477,121.04354,-12.286828,45.456253,-1.0761651,11.684973,-14.116568,8.8060875,3.1919737,-11.373375,1.067381,-9.487254,-4.454229,-3.8679533,-0.8670343,0.44770166,-1.0303277,-0.5268073,0.045782104,0.6447311,-0.114035726,-0.09472762,0.34647375,0.2761987,0.069738895,0.031598385,-0.77519125,0.13828988,0.048783503,-0.10192109,0.18065135,-0.06063209,-0.05564571,0.090307765,-0.065935954,0.026385214,0.011271527,0.04080948,0.015017236,-27.843591166666666,0.580125,0.0,0.0,438.7418022905842,2284.898161334267,0.0,306.00481305457924,173.4008455673504,1842.9839841509784,846.6748627412675,1478.7961462057867,0.0,1259.169714961888,0.0425000,0.0725000,0.0725000,0.1525000,0.1525000,0.2425000,0.2425000,0.3525000,0.3525000,0.3825000,0.3825000,0.4925000,-31.170343,-26.085073,-26.837704,-25.982328,-30.420126,-26.565973
