0,0.0,0.0,121.56740104390441,1315.1582974164958,0.0,0.0,1669.2420126876427,2131.3771562495854,832.5737793684887,1464.114371914248,0.0,0.0
0,0.0,878.502132537956,0.0,0.0,2418.584088422931,2454.4342255672395,0.0,1580.8458798803185,0.0,943.6529768204697,981.1222064684383,1377.8096609464121
0,0.0,805.6703638641635,0.0,1023.2295608128264,2286.194424053498,3104.0303611121476,0.0,0.0,695.9789141854344,1627.6639362238293,0.0,1338.8594313530866
0,0.0,0.0,0.0,505.24133632907785,0.0,2549.467404540839,0.0,582.4220809234134,759.6920620357578,1717.196628872744,0.0,1094.2639640288112
0,0.0,1173.1317395379424,0.0,1082.767847140086,0.0,2601.3336441866613,446.0064436605292,1753.5032136404132,943.6441020090386,1581.1462082941252,0.0,1391.3218065966303
0,0.0,234.402311070151,0.0,719.7969117523444,2305.7830233918185,2840.106207083235,0.0,1590.144394909151,623.9086024145829,1775.668767043926,1142.9774854437549,1239.4663018240844
0,0.0,0.0,0.0,626.2632746728696,244.41607854294406,2493.5559093051343,110.7778107038665,2544.9683002444463,1032.8800913836842,2211.381836662753,0.0,1188.129079751722
0,0.0,1324.1282059065472,0.0,0.0,212.98628964373344,2453.1183880663025,0.0,0.0,888.3232260187915,1465.253826214928,0.0,822.2771832080989
0,0.0,0.0,0.0,963.8263117247932,1636.7563027808785,3290.3124755863514,0.0,0.0,772.4450866222712,1726.8610289652136,1204.4286340421302,2194.362688266046
0,0.0,1302.3339641602397,0.0,910.6760887201691,1651.168318253188,3590.6820862972795,533.0891972999865,2419.46086759281,312.0636350848966,1700.8008149343616,0.0,1263.3436807789228
0,0.0,997.5615542119907,0.0,0.0,0.0,2946.54421972041,1278.8918313044278,2690.7982780826514,0.0,1748.7722630955423,705.670345309509,1124.2879808949729
0,0.0,947.8910536361101,219.52080203725978,2288.1876323369756,0.0,0.0,0.0,1035.6234191845558,0.0,1276.4495629386402,0.0,1343.5592735758796
0,0.0,0.0,0.0,0.0,261.1169131980969,2372.7309599102227,0.0,1078.2756920003656,1029.5291202967285,1290.049884091888,0.0,1424.422000189905
0,0.0,0.0,0.0,0.0,896.6513727374255,2705.660150329157,514.184400297279,2037.1732791782647,694.0905828606798,1548.6721442819794,0.0,1314.320430913287
0,0.0,0.0,1520.571089336172,2828.5848787475866,0.0,0.0,0.0,1536.9327782563666,0.0,0.0,0.0,0.0
0,250.94961585360187,1506.8039146050885,0.0,689.6634863583088,0.0,953.0374963298115,0.0,1196.0411554253183,694.173570718651,1537.340865300171,962.9199347175066,1281.079929644458
0,0.0,1142.8875710708428,0.0,791.8976545526117,0.0,2553.2162670285315,338.64407617529287,2339.3916552594815,1014.0835038192689,1374.162024009544,0.0,1059.191137466175
0,250.38818894482827,2494.7523891507603,0.0,0.0,0.0,1357.425893910913,666.6408026444016,1530.09186054154,0.0,991.51094051051,0.0,1332.5358356816282
0,0.0,1025.900383405988,148.72970455601222,1171.7243382679103,0.0,2387.869453560445,514.5665130327478,1767.059297865429,826.4026711146331,1385.3113565189065,0.0,1054.5010383276053
0,683.0860384825529,1558.1207868922813,455.5898453654942,1699.0703547585786,0.0,0.0,220.741694424574,2345.2360825940577,0.0,1225.5787921857282,0.0,1530.3388779330426
0,0.0,0.0,0.0,0.0,0.0,2747.333022711401,0.0,0.0,694.7315357836522,902.4550737461541,0.0,1374.2380259668362
0,595.7796606308823,1614.5950364150092,779.5907053622374,1796.1928729654499,2692.2314854408005,3549.2832983413023,190.13899436256355,2246.455248360331,0.0,0.0,0.0,0.0
0,0.0,981.683641762286,0.0,1096.6280248579897,0.0,2613.1682504354853,372.0627123666935,2411.462204153844,0.0,936.7717751788216,0.0,1234.7120406715155
0,0.0,788.5213930950569,407.0319791133426,2011.1410749701436,0.0,0.0,0.0,1370.3941429484605,0.0,0.0,0.0,1513.6325831685588
0,0.0,918.4831082476364,0.0,0.0,1962.1518831003177,2664.2757280665487,240.3368825830225,2309.2792920485044,796.2869578127401,1539.4255739664313,0.0,1348.578664483249
1,0.0,973.0172272337916,0.0,0.0,175.8716254935307,2353.5363306997892,0.0,0.0,1047.9867952466489,1330.4442083030872,0.0,1197.4461921319846
1,0.0,747.3912666071554,0.0,1123.1949982942858,0.0,2558.967250094864,269.630767906466,2426.7823167861548,0.0,0.0,859.8480519158447,1397.7641743156403
1,0.0,897.1377966770962,0.0,1338.6386773565398,0.0,0.0,0.0,0.0,0.0,1163.2259774125885,0.0,1412.6547785948292
1,0.0,1064.0935196156713,269.1910249535781,1137.1129703679103,0.0,1948.9939551121033,0.0,0.0,597.4132196216584,1679.4644671768626,859.651814558738,1469.9230790214747
1,0.0,756.957504250203,0.0,1060.705770660328,1686.465490193112,3243.7058071341467,0.0,1664.8556295374267,694.4346118756731,1670.2995611011263,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,2592.987188523147,575.3722930584728,1998.3145538039987,765.85805443483,1767.6915014073352,951.5668028680512,1795.1155768947854
1,0.0,969.3368457030407,0.0,969.1131490591133,0.0,2441.9286004007413,235.40044261051975,2748.9863281108237,472.68915887955745,1784.5752409964196,0.0,1176.0286814861422
1,0.0,654.2040451579272,0.0,965.4255435142102,0.0,2773.9997813964865,292.4184359785941,2426.031116346624,481.84301613954966,1795.3350947618353,750.7818182459117,1355.4510812149463
1,0.0,593.3186041520732,316.9729799149036,1185.2285190708444,0.0,0.0,0.0,1978.1236249183437,880.9301291672472,1565.0313303731546,0.0,1315.899827314198
1,283.3769097757971,1375.7041781628213,0.0,882.2494605524774,0.0,2677.907515170139,257.4849455920908,2252.90017617518,459.7142251106215,1744.3902200883563,787.9361411471732,1442.8551047252297
1,0.0,814.0564409919973,0.0,1331.2192903038724,0.0,2861.0862066790546,677.2339571345258,1721.0615181938085,807.5064549415061,1431.6088582206573,0.0,0.0
1,0.0,1044.7267783041564,257.8699839055952,1216.088815926778,1346.1871730983069,2920.4934045300492,0.0,1717.7239874382026,0.0,523.1870254858169,0.0,0.0
1,0.0,857.8012776233649,0.0,0.0,1597.2659145578543,3426.8841273335847,0.0,1615.272845387116,1046.3953788696806,1847.454269126912,0.0,0.0
1,0.0,975.9075071402126,0.0,0.0,0.0,0.0,1716.110338568403,2527.900607761639,0.0,863.9398858919519,0.0,0.0
1,0.0,874.6571815046306,0.0,0.0,0.0,2494.9959544629864,0.0,0.0,732.2579917493063,1520.1904415318775,0.0,1368.9937646130934
1,0.0,935.3552443237221,0.0,1182.9598431651,0.0,0.0,0.0,0.0,938.8664689989438,1944.1482792247114,0.0,0.0
1,0.0,0.0,0.0,814.4089838947264,0.0,0.0,0.0,0.0,744.8235703901057,1645.5238377380497,0.0,1460.2968187106858
1,261.1121493913413,1740.985961645164,0.0,0.0,2140.30854407162,3571.7717984701735,137.29109196972345,2783.302618285577,0.0,1454.6731571513271,845.9940691793853,1597.1255570327862
