0,0.65275,0.0425000,0.0725000,0.0725000,0.1425000,0.1425000,0.2025000,0.2025000,0.3525000,0.3525000,0.4025000,0.4025000,0.5425000,-26.164543,-23.946035,-26.609594,-24.471638,-28.904652,-22.822384
0,0.680625,0.0425000,0.0825000,0.0825000,0.1825000,0.1825000,0.2725000,0.2725000,0.4125000,0.4125000,0.4825000,0.4825000,0.6125000,-29.030529,-23.388304,-26.564186,-24.618143,-30.787615,-23.828539
0,0.6246875,0.0425000,0.0725000,0.0725000,0.1625000,0.1625000,0.2225000,0.2225000,0.3425000,0.3425000,0.4325000,0.4325000,0.5425000,-29.01062,-25.079744,-29.064615,-25.417292,-30.075005,-24.172407
0,0.83025,0.0425000,0.1225000,0.1225000,0.2625000,0.2625000,0.2925000,0.2925000,0.5125000,0.5125000,0.5425000,0.5425000,0.5725000,-29.362703,-22.478632,-26.833069,-23.038359,-26.910196,-24.37435
0,0.8215625,0.0425000,0.0925000,0.0925000,0.2525000,0.2525000,0.2825000,0.2825000,0.4525000,0.4525000,0.5725000,0.5725000,0.7325000,-26.807316,-22.379845,-27.646057,-23.038319,-25.437551,-23.376465
0,0.583875,0.0425000,0.0725000,0.0725000,0.2125000,0.2125000,0.2925000,0.2925000,0.3925000,0.3925000,0.4225000,0.4225000,0.4525000,-26.681023,-23.121302,-25.832043,-21.640148,-30.399231,-30.575724
0,0.872875,0.0425000,0.0725000,0.0725000,0.1925000,0.1925000,0.2225000,0.2225000,0.3625000,0.3625000,0.4925000,0.4925000,0.6125000,-26.281088,-24.273409,-28.587088,-25.204058,-27.563316,-21.866425
0,0.98975,0.0425000,0.0825000,0.0825000,0.2825000,0.2825000,0.3525000,0.3525000,0.5325000,0.5325000,0.6525000,0.6525000,0.8225000,-24.95183,-22.284132,-26.162842,-23.412252,-25.577627,-24.762135
0,0.879875,0.0425000,0.0725000,0.0725000,0.2325000,0.2325000,0.3125000,0.3125000,0.4425000,0.4425000,0.5725000,0.5725000,0.7225000,-26.793427,-23.293337,-27.10231,-24.73962,-30.901058,-23.479012
0,0.7950625,0.0425000,0.0725000,0.0725000,0.1525000,0.1525000,0.2425000,0.2425000,0.3625000,0.3625000,0.5425000,0.5425000,0.5725000,-28.199167,-22.866585,-26.375282,-25.986313,-26.280212,-28.616007
0,0.921875,0.0425000,0.0725000,0.0725000,0.2125000,0.2125000,0.2525000,0.2525000,0.4525000,0.4525000,0.6025000,0.6025000,0.6925000,-25.820108,-22.068579,-30.432999,-23.0275,-26.481632,-23.187038
0,0.8416875,0.0525000,0.0825000,0.0825000,0.2125000,0.2125000,0.2925000,0.2925000,0.4225000,0.4225000,0.5725000,0.5725000,0.6825000,-27.515051,-21.523254,-27.290646,-25.533592,-29.603271,-24.234442
0,0.7475,0.0425000,0.0825000,0.0825000,0.1725000,0.1725000,0.2525000,0.2525000,0.3525000,0.3525000,0.5125000,0.5125000,0.6525000,-27.284279,-23.249678,-26.498062,-22.614527,-27.783173,-26.914377
0,0.9906875,0.0425000,0.1025000,0.1025000,0.2725000,0.2725000,0.4125000,0.4125000,0.4825000,0.4825000,0.6225000,0.6225000,0.7825000,-29.010525,-23.984629,-24.057783,-28.197126,-26.236389,-23.425064
0,0.696,0.0425000,0.1225000,0.1225000,0.2625000,0.2625000,0.2925000,0.2925000,0.3225000,0.3225000,0.3725000,0.3725000,0.5425000,-25.781799,-26.270216,-31.444702,-31.163961,-29.009632,-24.518656
0,0.8653125,0.0425000,0.0725000,0.0725000,0.1725000,0.1725000,0.2625000,0.2625000,0.3925000,0.3925000,0.5225000,0.5225000,0.6825000,-27.669668,-23.283602,-28.247044,-22.062984,-28.438595,-23.839058
0,0.749625,0.0425000,0.1325000,0.1325000,0.2825000,0.2825000,0.3125000,0.3125000,0.3425000,0.3425000,0.4125000,0.4125000,0.5625000,-28.637348,-26.667002,-29.080709,-29.272421,-27.913662,-22.673674
0,0.78375,0.0525000,0.0925000,0.0925000,0.1925000,0.1925000,0.2825000,0.2825000,0.4425000,0.4425000,0.4925000,0.4925000,0.6525000,-28.330866,-24.106319,-27.44795,-24.400925,-32.059814,-23.694572
0,0.8634375,0.1325000,0.1625000,0.1625000,0.2625000,0.2625000,0.3425000,0.3425000,0.5625000,0.5625000,0.6225000,0.6225000,0.8225000,-25.981445,-22.30423,-27.094162,-21.385498,-25.510355,-21.016644
0,0.701,0.0425000,0.0825000,0.0825000,0.1625000,0.1625000,0.2525000,0.2525000,0.4225000,0.4225000,0.4525000,0.4525000,0.5225000,-26.556971,-23.835089,-26.400961,-24.306597,-28.360636,-23.67395
1,0.8154375,0.0425000,0.0825000,0.0825000,0.2325000,0.2325000,0.3025000,0.3025000,0.4725000,0.4725000,0.5925000,0.5925000,0.7525000,-27.530056,-21.911819,-26.728725,-22.249279,-28.062204,-23.108574
1,0.85025,0.0425000,0.0725000,0.0725000,0.2425000,0.2425000,0.3225000,0.3225000,0.4725000,0.4725000,0.6425000,0.6425000,0.8025000,-29.706846,-24.087778,-29.045586,-28.764099,-28.591719,-23.254395
1,0.8645,0.0425000,0.0925000,0.0925000,0.2525000,0.2525000,0.3125000,0.3125000,0.4825000,0.4825000,0.6025000,0.6025000,0.7925000,-26.841009,-22.379799,-26.107016,-22.20649,-29.005198,-20.586206
1,0.7685,0.0925000,0.1325000,0.1325000,0.2625000,0.2625000,0.3425000,0.3425000,0.4725000,0.4725000,0.5725000,0.5725000,0.7125000,-28.806007,-23.084805,-27.149239,-25.675997,-29.783178,-25.104553
1,1.0108125,0.0525000,0.1025000,0.1025000,0.2825000,0.2825000,0.3525000,0.3525000,0.5325000,0.5325000,0.6525000,0.6525000,0.8825000,-26.335751,-21.313391,-26.60989,-23.202623,-27.799591,-22.226042
1,1.071375,0.0525000,0.0825000,0.0825000,0.3025000,0.3025000,0.3925000,0.3925000,0.6225000,0.6225000,0.8225000,0.8225000,1.0125000,-28.020437,-23.214315,-27.744114,-23.436043,-26.089472,-23.263748
1,0.5765,0.0425000,0.0725000,0.0725000,0.1525000,0.1525000,0.2025000,0.2025000,0.3025000,0.3025000,0.4025000,0.4025000,0.5225000,-26.352364,-23.933111,-29.268841,-25.260321,-28.291376,-23.170877
1,0.7685,0.0425000,0.0925000,0.0925000,0.1925000,0.1925000,0.2625000,0.2625000,0.3625000,0.3625000,0.4625000,0.4625000,0.6125000,-27.96217,-24.927652,-28.072927,-24.921917,-29.023615,-23.4788
1,0.825,0.0525000,0.1225000,0.1225000,0.2225000,0.2225000,0.3025000,0.3025000,0.4025000,0.4025000,0.5225000,0.5225000,0.6125000,-28.017771,-24.105732,-27.303604,-28.500708,-29.151144,-25.340279
1,0.822375,0.0425000,0.0925000,0.0925000,0.2525000,0.2525000,0.3225000,0.3225000,0.4325000,0.4325000,0.5725000,0.5725000,0.7525000,-25.820375,-22.980213,-26.233381,-23.58835,-27.966413,-21.63385
1,0.9545,0.0425000,0.1525000,0.1525000,0.2825000,0.2825000,0.3625000,0.3625000,0.4925000,0.4925000,0.6325000,0.6325000,0.7825000,-25.801596,-21.388842,-28.732391,-23.726305,-29.831961,-22.920288
1,0.8504375,0.0425000,0.0725000,0.0725000,0.1825000,0.1825000,0.2625000,0.2625000,0.4025000,0.4025000,0.5325000,0.5325000,0.6825000,-26.587585,-23.857529,-28.527267,-24.845377,-25.339352,-23.292864
1,0.812375,0.0425000,0.0725000,0.0725000,0.1425000,0.1425000,0.2225000,0.2225000,0.3425000,0.3425000,0.4525000,0.4525000,0.5925000,-27.637398,-22.798782,-26.627987,-23.567236,-27.981712,-23.276384
1,0.8146875,0.0425000,0.0725000,0.0725000,0.1725000,0.1725000,0.2425000,0.2425000,0.3525000,0.3525000,0.4925000,0.4925000,0.6525000,-27.039148,-23.589632,-27.337961,-24.013155,-28.840078,-24.968719
1,0.825,0.0425000,0.1125000,0.1125000,0.2425000,0.2425000,0.2825000,0.2825000,0.4525000,0.4525000,0.5825000,0.5825000,0.7225000,-27.550943,-23.93379,-26.416122,-24.961748,-26.181059,-23.581177
1,0.8831875,0.0425000,0.0725000,0.0725000,0.2325000,0.2325000,0.3125000,0.3125000,0.4825000,0.4825000,0.5925000,0.5925000,0.7725000,-28.656477,-25.340137,-29.224907,-24.292631,-27.875389,-22.364882
1,0.8146875,0.0425000,0.0725000,0.0725000,0.1825000,0.1825000,0.2525000,0.2525000,0.4125000,0.4125000,0.5725000,0.5725000,0.7125000,-28.71637,-23.207426,-26.633575,-23.026951,-27.030167,-25.393982
1,0.869,0.0425000,0.0825000,0.0825000,0.2025000,0.2025000,0.2925000,0.2925000,0.4425000,0.4425000,0.5925000,0.5925000,0.7025000,-25.531746,-22.041105,-26.113712,-22.915413,-24.917229,-24.323986
1,0.9345,0.0425000,0.1525000,0.1525000,0.2925000,0.2925000,0.3725000,0.3725000,0.5125000,0.5125000,0.6525000,0.6525000,0.7225000,-27.371088,-23.467747,-27.052315,-24.098619,-27.598276,-23.477278
1,0.7071875,0.0425000,0.0725000,0.0725000,0.1325000,0.1325000,0.2025000,0.2025000,0.3425000,0.3425000,0.4625000,0.4625000,0.6125000,-26.979685,-22.041517,-26.817152,-24.898779,-25.572891,-23.414852
1,0.9038125,0.0425000,0.0725000,0.0725000,0.2325000,0.2325000,0.3225000,0.3225000,0.4725000,0.4725000,0.6125000,0.6125000,0.7625000,-26.847303,-21.661144,-27.231153,-23.34934,-27.086966,-24.417416
1,0.9114375,0.0425000,0.0825000,0.0825000,0.2425000,0.2425000,0.3125000,0.3125000,0.4825000,0.4825000,0.6425000,0.6425000,0.7925000,-26.035017,-23.558739,-28.202742,-25.042318,-27.752106,-24.689299
1,1.003,0.0625000,0.1325000,0.1325000,0.3825000,0.3825000,0.4525000,0.4525000,0.6525000,0.6525000,0.8025000,0.8025000,0.9625000,-29.159369,-23.486347,-27.228298,-23.698994,-27.692652,-23.789497
1,0.949,0.0425000,0.0925000,0.0925000,0.2725000,0.2725000,0.3425000,0.3425000,0.5325000,0.5325000,0.6425000,0.6425000,0.8425000,-27.417698,-23.907341,-26.458706,-23.312555,-28.640825,-23.191309
1,0.6908125,0.0625000,0.1225000,0.1225000,0.2125000,0.2125000,0.2925000,0.2925000,0.4025000,0.4025000,0.5225000,0.5225000,0.6525000,-28.112312,-24.838169,-27.649902,-26.721941,-28.6745,-24.509306
1,0.69425,0.0425000,0.0925000,0.0925000,0.2025000,0.2025000,0.2625000,0.2625000,0.3825000,0.3825000,0.4925000,0.4925000,0.6225000,-28.834927,-21.936398,-27.547903,-23.753397,-28.959234,-23.812565
1,0.8355625,0.0425000,0.0725000,0.0725000,0.1725000,0.1725000,0.2625000,0.2625000,0.3925000,0.3925000,0.5425000,0.5425000,0.7425000,-27.081964,-23.168646,-27.224779,-24.567289,-30.092648,-22.05788
