0,0.827125,0.0,0.0,0.0,0.0,76.30897581599956,2093.7414625728024,0.0,0.0,934.0007944225082,1467.398202471285,0.0,0.0,0.0425000,0.1025000,0.1025000,0.2125000,0.2125000,0.2925000,0.2925000,0.4325000,0.4325000,0.5425000,0.5425000,0.6025000,-25.676226,-25.089317,-26.935539,-24.339813,-25.934381,-23.463766
0,0.7524375,0.0,963.1355385532759,776.6173520105941,1430.3197557009896,458.7778307435041,2066.230003813341,419.00547466528025,2210.2892053782375,824.3643309040818,1406.7284578768679,0.0,1086.4793276586877,0.0425000,0.0725000,0.0725000,0.2225000,0.2225000,0.2525000,0.2525000,0.3825000,0.3825000,0.5425000,0.5425000,0.6825000,-28.547857,-22.506292,-29.873148,-25.439152,-30.361847,-23.76866
0,0.917125,0.0,1259.573671198466,735.3328993684571,1420.3790627414835,107.72825838464752,1943.5851741736963,750.8656572549709,1149.4896383902706,958.3157008829439,1264.5654138796017,0.0,0.0,0.0425000,0.0725000,0.0725000,0.2725000,0.2725000,0.3525000,0.3525000,0.5225000,0.5225000,0.6125000,0.6125000,0.6425000,-25.616583,-22.316347,-28.050644,-25.593718,-29.926405,-25.63147
0,0.680625,555.8172875424225,1581.131182399941,647.7566990823258,1766.0152912232654,487.4594940531114,2088.0770610494824,339.7988668517691,2271.5300951333425,0.0,0.0,917.3127334087898,1653.0741790893967,0.0425000,0.1025000,0.1025000,0.2125000,0.2125000,0.2425000,0.2425000,0.3325000,0.3325000,0.4625000,0.4625000,0.6125000,-27.014135,-23.827654,-30.610107,-25.123997,-29.448383,-24.515202
0,0.7955625,0.0,0.0,0.0,994.860545727601,226.0449048108468,1633.281279089674,443.4592467030031,2118.9584318750767,0.0,901.781243753966,812.0361393473455,1353.3589012728307,0.0425000,0.0825000,0.0825000,0.2425000,0.2425000,0.3225000,0.3225000,0.5225000,0.5225000,0.6025000,0.6025000,0.7625000,-28.251648,-23.150791,-27.08136,-23.439508,-30.434341,-24.147263
0,0.579625,490.86467681597344,1905.2023273015443,0.0,1192.7830005852143,404.70382883387936,1825.3918120394915,321.00879241306313,2378.984557939439,711.8449024552859,1389.453273593128,819.0491772991705,1235.7896110536399,0.0425000,0.1125000,0.1125000,0.2425000,0.2425000,0.3225000,0.3225000,0.4025000,0.4025000,0.5125000,0.5125000,0.5425000,-27.051241,-28.566439,-31.525452,-24.702698,-27.819036,-28.039063
0,0.7396875,791.7462801567182,1930.1099155007118,757.7342515274388,1636.7053202449101,522.1258092998577,2114.282786071361,168.31580317565468,2331.2618295184557,785.2670438182554,1244.1418201160711,0.0,1242.501278525979,0.0425000,0.0725000,0.0725000,0.1925000,0.1925000,0.2225000,0.2225000,0.3925000,0.3925000,0.5025000,0.5025000,0.6225000,-28.489426,-24.561892,-31.644236,-23.583176,-26.120289,-23.91272
0,0.833125,248.56609471880319,1611.7533457457157,761.3868335656846,1477.2030122213098,328.1686503010211,2284.4511303950903,0.0,300.6084475479506,401.02863610178827,2594.415854100627,806.3479379029092,2074.591566432603,0.0425000,0.0925000,0.0925000,0.2725000,0.2725000,0.3225000,0.3225000,0.4125000,0.4125000,0.6225000,0.6225000,0.7825000,-28.593876,-23.663275,-29.054443,-26.211819,-27.202463,-24.431084
0,0.86625,547.3294997068608,1710.2376111988885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.9193289673951,0.0425000,0.0925000,0.0925000,0.2525000,0.2525000,0.2825000,0.2825000,0.4225000,0.4225000,0.5625000,0.5625000,0.7225000,-26.412451,-23.591358,-30.576925,-23.05208,-27.952175,-23.918999
0,0.9538125,0.0,1345.690266833608,731.4790196674642,1367.597143487894,749.372736698475,2452.2729381885547,489.2096109508188,2218.263611067179,1180.0089194118207,1409.144779920181,810.1503630891127,1323.7483878457547,0.0425000,0.1225000,0.1225000,0.3425000,0.3425000,0.4025000,0.4025000,0.5725000,0.5725000,0.7625000,0.7625000,0.9025000,-29.749279,-22.268568,-29.298513,-25.299484,-30.529047,-23.279697
0,0.8590625,576.1218708021768,1589.6678537452815,0.0,777.5909723730687,493.5642370171814,2130.9057209860457,161.67938914787675,2246.0789612559515,0.0,1076.4041321956147,0.0,1193.2757471256227,0.0425000,0.1025000,0.1025000,0.2525000,0.2525000,0.2825000,0.2825000,0.4825000,0.4825000,0.6125000,0.6125000,0.7025000,-26.672293,-22.922081,-30.743082,-23.984833,-27.817739,-24.24802
0,0.840125,0.0,0.0,759.2903096470179,1446.2002646290296,403.14189147640076,1843.4735821253964,436.52300379906166,2117.096059111192,1277.1688016400437,1447.5778104425433,754.9432022958605,1424.686823976197,0.0425000,0.1025000,0.1025000,0.2725000,0.2725000,0.3125000,0.3125000,0.5025000,0.5025000,0.6225000,0.6225000,0.8025000,-28.560961,-22.605331,-27.560059,-24.064922,-30.420115,-23.261576
0,0.8974375,0.0,0.0,0.0,930.8770297012959,571.4108085994496,2293.8679325796015,0.0,0.0,0.0,0.0,0.0,1153.8282893126354,0.0525000,0.1525000,0.1525000,0.3025000,0.3025000,0.3525000,0.3525000,0.5125000,0.5125000,0.6425000,0.6425000,0.8025000,-26.611595,-25.588339,-29.981861,-24.472404,-27.296265,-23.155464
0,0.85925,0.0,1422.663828813951,0.0,740.2125281054621,0.0,0.0,1204.8005276473737,2660.918038373884,1001.9917333326983,1585.4807803914523,0.0,1208.7569226575608,0.0425000,0.0925000,0.0925000,0.2225000,0.2225000,0.3025000,0.3025000,0.4025000,0.4025000,0.5425000,0.5425000,0.6825000,-28.943459,-24.210768,-25.97039,-24.375849,-28.843801,-24.5256
0,0.7425625,0.0,1182.6899160982102,0.0,1002.6891888596967,0.0,0.0,0.0,1744.323891165506,866.4582693674223,1278.8846592063542,0.0,0.0,0.0425000,0.0925000,0.0925000,0.1925000,0.1925000,0.2525000,0.2525000,0.3725000,0.3725000,0.4725000,0.4725000,0.6025000,-27.363079,-25.374966,-26.291824,-24.141037,-27.964069,-23.6313
0,0.6535625,524.2196664713372,1501.5563226991408,434.39814186049523,1324.0910385523357,0.0,0.0,0.0,0.0,624.7002350005539,1456.563882826928,0.0,1483.8627504378721,0.0425000,0.0725000,0.0725000,0.1725000,0.1725000,0.2325000,0.2325000,0.3825000,0.3825000,0.4325000,0.4325000,0.5625000,-26.762079,-22.379354,-27.030518,-24.257454,-28.288574,-23.788038
