0,0.861
0,0.7940625
0,0.7581875
0,0.7275625
0,0.804375
0,0.7035
0,0.6784375
0,0.82175
0,0.605625
0,0.6703125
0,0.651
0,0.748375
0,0.6946875
0,0.6590625
0,0.849625
0,0.7161875
0,0.9139375
0,0.9315
0,0.7734375
0,0.5181875
0,0.7128125
0,0.6514375
0,0.6904375
0,0.8964375
0,0.8295
1,1.197375
1,0.759125
1,0.7434375
1,0.7088125
1,0.7016875
1,0.70125
1,0.63
1,0.8174375
1,0.988125
1,1.0914375
1,0.708
1,0.690625
1,0.740125
1,0.804375
1,0.6988125
1,0.819
1,0.7115
1,0.923375
1,0.768125
1,0.6496875
1,0.8864375
1,0.8909375
1,0.5998125
