0,0.0,0.0,121.56740104390441,1315.1582974164958,0.0,0.0,1669.2420126876427,2131.3771562495854,832.5737793684887,1464.114371914248,0.0,0.0,0.0425000,0.0925000,0.0925000,0.2125000,0.2125000,0.3425000,0.3425000,0.4425000,0.4425000,0.5525000,0.5525000,0.7125000,-25.989374,-26.231554,-24.792067,-25.262506,-26.477228,-24.478943
0,0.0,878.502132537956,0.0,0.0,2418.584088422931,2454.4342255672395,0.0,1580.8458798803185,0.0,943.6529768204697,981.1222064684383,1377.8096609464121,0.0425000,0.0725000,0.0725000,0.1825000,0.1825000,0.3525000,0.3525000,0.4425000,0.4425000,0.4825000,0.4825000,0.7125000,-29.412773,-24.798449,-25.445259,-26.47777,-31.622559,-25.317282
0,0.0,805.6703638641635,0.0,1023.2295608128264,2286.194424053498,3104.0303611121476,0.0,0.0,695.9789141854344,1627.6639362238293,0.0,1338.8594313530866,0.0425000,0.0725000,0.0725000,0.1625000,0.1625000,0.3325000,0.3325000,0.3925000,0.3925000,0.4325000,0.4325000,0.6525000,-29.045099,-23.954773,-24.726931,-26.456543,-30.645981,-23.7416
0,0.0,0.0,0.0,505.24133632907785,0.0,2549.467404540839,0.0,582.4220809234134,759.6920620357578,1717.196628872744,0.0,1094.2639640288112,0.0425000,0.0725000,0.0725000,0.1625000,0.1625000,0.3125000,0.3125000,0.3625000,0.3625000,0.3925000,0.3925000,0.6125000,-33.149921,-25.781157,-23.973791,-26.097046,-31.900085,-24.985262
0,0.0,1173.1317395379424,0.0,1082.767847140086,0.0,2601.3336441866613,446.0064436605292,1753.5032136404132,943.6441020090386,1581.1462082941252,0.0,1391.3218065966303,0.0425000,0.0725000,0.0725000,0.1925000,0.1925000,0.3625000,0.3625000,0.4525000,0.4525000,0.4825000,0.4825000,0.6725000,-31.911798,-25.212763,-24.869776,-27.38916,-29.621338,-22.995657
0,0.0,234.402311070151,0.0,719.7969117523444,2305.7830233918185,2840.106207083235,0.0,1590.144394909151,623.9086024145829,1775.668767043926,1142.9774854437549,1239.4663018240844,0.0425000,0.0725000,0.0725000,0.1925000,0.1925000,0.3225000,0.3225000,0.3525000,0.3525000,0.4825000,0.4825000,0.6125000,-30.504076,-29.097773,-27.848238,-28.638998,-26.460035,-24.193041
0,0.0,0.0,0.0,626.2632746728696,244.41607854294406,2493.5559093051343,110.7778107038665,2544.9683002444463,1032.8800913836842,2211.381836662753,0.0,1188.129079751722,0.0425000,0.0725000,0.0725000,0.2225000,0.2225000,0.2525000,0.2525000,0.3925000,0.3925000,0.5225000,0.5225000,0.6425000,-29.957556,-28.097235,-35.684589,-24.879961,-26.573158,-26.345449
0,0.0,1324.1282059065472,0.0,0.0,212.98628964373344,2453.1183880663025,0.0,0.0,888.3232260187915,1465.253826214928,0.0,822.2771832080989,0.0425000,0.0925000,0.0925000,0.2625000,0.2625000,0.2925000,0.2925000,0.4225000,0.4225000,0.5825000,0.5825000,0.6525000,-27.243885,-28.468573,-34.301556,-23.733915,-24.123619,-25.855085
0,0.0,0.0,0.0,963.8263117247932,1636.7563027808785,3290.3124755863514,0.0,0.0,772.4450866222712,1726.8610289652136,1204.4286340421302,2194.362688266046,0.0425000,0.0725000,0.0725000,0.1625000,0.1625000,0.3725000,0.3725000,0.4025000,0.4025000,0.4625000,0.4625000,0.5525000,-27.71792,-27.141197,-24.770065,-28.166403,-27.324423,-28.172554
0,0.0,1302.3339641602397,0.0,910.6760887201691,1651.168318253188,3590.6820862972795,533.0891972999865,2419.46086759281,312.0636350848966,1700.8008149343616,0.0,1263.3436807789228,0.0425000,0.0725000,0.0725000,0.1725000,0.1725000,0.3825000,0.3825000,0.4125000,0.4125000,0.4925000,0.4925000,0.6325000,-30.22905,-28.442966,-24.83832,-28.405701,-26.933289,-25.833557
0,0.0,997.5615542119907,0.0,0.0,0.0,2946.54421972041,1278.8918313044278,2690.7982780826514,0.0,1748.7722630955423,705.670345309509,1124.2879808949729,0.0425000,0.0725000,0.0725000,0.1725000,0.1725000,0.3225000,0.3225000,0.3525000,0.3525000,0.4925000,0.4925000,0.6125000,-28.690924,-26.833895,-25.192577,-27.879843,-24.384935,-24.698862
0,0.0,947.8910536361101,219.52080203725978,2288.1876323369756,0.0,0.0,0.0,1035.6234191845558,0.0,1276.4495629386402,0.0,1343.5592735758796,0.0425000,0.0725000,0.0725000,0.1425000,0.1425000,0.2825000,0.2825000,0.3925000,0.3925000,0.4225000,0.4225000,0.5825000,-28.629883,-27.526302,-24.338633,-25.056042,-31.410482,-24.007736
0,0.0,0.0,0.0,0.0,261.1169131980969,2372.7309599102227,0.0,1078.2756920003656,1029.5291202967285,1290.049884091888,0.0,1424.422000189905,0.0425000,0.0725000,0.0725000,0.1425000,0.1425000,0.2525000,0.2525000,0.3525000,0.3525000,0.3925000,0.3925000,0.5325000,-29.089287,-27.27326,-26.273621,-25.328899,-28.402618,-24.302256
0,0.0,0.0,0.0,0.0,896.6513727374255,2705.660150329157,514.184400297279,2037.1732791782647,694.0905828606798,1548.6721442819794,0.0,1314.320430913287,0.0425000,0.0725000,0.0725000,0.1125000,0.1125000,0.2725000,0.2725000,0.3525000,0.3525000,0.3825000,0.3825000,0.5425000,-28.49325,-26.694172,-26.137543,-26.870132,-32.504436,-24.017708
0,0.0,0.0,1520.571089336172,2828.5848787475866,0.0,0.0,0.0,1536.9327782563666,0.0,0.0,0.0,0.0,0.0425000,0.0725000,0.0725000,0.1825000,0.1825000,0.3125000,0.3125000,0.4025000,0.4025000,0.4325000,0.4325000,0.4625000,-27.267038,-26.400669,-25.970369,-24.089891,-30.719442,-27.015177
0,250.94961585360187,1506.8039146050885,0.0,689.6634863583088,0.0,953.0374963298115,0.0,1196.0411554253183,694.173570718651,1537.340865300171,962.9199347175066,1281.079929644458,0.0425000,0.1925000,0.1925000,0.2825000,0.2825000,0.3125000,0.3125000,0.3425000,0.3425000,0.4525000,0.4525000,0.6325000,-27.991619,-28.023037,-33.514973,-31.133524,-23.863953,-21.965401
0,0.0,1142.8875710708428,0.0,791.8976545526117,0.0,2553.2162670285315,338.64407617529287,2339.3916552594815,1014.0835038192689,1374.162024009544,0.0,1059.191137466175,0.0625000,0.0925000,0.0925000,0.2725000,0.2725000,0.4625000,0.4625000,0.6125000,0.6125000,0.6425000,0.6425000,0.8325000,-27.460571,-24.998772,-24.095566,-22.788843,-29.774942,-23.638029
0,250.38818894482827,2494.7523891507603,0.0,0.0,0.0,1357.425893910913,666.6408026444016,1530.09186054154,0.0,991.51094051051,0.0,1332.5358356816282,0.1725000,0.3925000,0.3925000,0.5725000,0.5725000,0.6025000,0.6025000,0.6325000,0.6325000,0.6725000,0.6725000,0.8525000,-29.489605,-26.290663,-27.875082,-29.798502,-25.730133,-22.562962
