0,-555.721,105.90479,24.173574,34.014595,23.497866,29.299093,23.629784,15.385365,14.403677,14.354672,12.541759,3.0340497,7.3901944,-0.07367708,0.077916406,0.043747045,0.060930327,0.04432628,0.013468181,0.026659219,0.029117709,-0.015772846,-0.005674329,0.024811536,0.03950431,0.0085912375,0.0678708,0.09928792,0.065827586,0.015455725,0.0045428923,0.0057092723,0.008481115,0.012100268,-0.0014627114,-0.008727794,-0.0041065402,0.007636977,0.021854859,-25.8163326,2.3,0.4825000,0.5825000,0.5825000,0.9225000,0.9225000,0.9525000,0.9525000,1.2825000,1.2825000,1.4625000,-26.245081,-23.083664,-31.003824,-22.304148,-26.444946
0,-555.81525,99.49425,25.409393,31.433292,15.446053,39.24847,19.122868,15.621322,12.401655,16.875498,14.994583,-1.4497825,10.241664,0.09914275,-0.30660674,-0.07947138,-0.04818142,-0.085758835,0.012020474,0.00083248445,-0.027313294,0.06141427,-0.021055559,0.06561567,-0.058844686,-0.03770584,-0.062255677,-0.043615244,-0.05124407,-0.036522064,-0.039650723,-0.0443419,-0.022988709,-0.014606922,-0.031109279,-0.01761885,-0.03501989,-0.014306077,-0.0018986134,-26.0459672,2.0,0.4625000,0.5225000,0.5225000,0.8225000,0.8225000,0.9125000,0.9125000,1.2125000,1.2125000,1.3925000,-27.285177,-23.098795,-28.046806,-23.860229,-27.938829
0,-567.5521,108.35306,24.471018,29.645832,18.193575,31.11787,20.986515,13.024643,12.6406765,17.225588,18.758581,0.2738467,5.5903416,-0.13542607,-0.054176006,-0.121539034,-0.094570085,-0.06071812,-0.1053063,-0.04224259,-0.018195847,0.028894948,0.030092612,-0.01748342,-0.026203694,-0.02257,-0.06252757,-0.068934955,-0.05808772,-0.03344763,-0.023980474,-0.007944751,-0.0067552114,-0.024825228,-0.023424113,-0.0043683257,-0.017409617,-0.024396105,-0.020750495,-25.0891272,2.1,0.4425000,0.5325000,0.5325000,0.8525000,0.8525000,0.8925000,0.8925000,1.2225000,1.2225000,1.3925000,-25.222696,-22.145401,-29.576599,-22.594675,-25.906265
0,-568.914,110.079765,33.075607,30.047026,17.23705,31.904518,24.683992,14.357487,10.831765,14.248273,17.34079,4.60801,8.300752,-0.112208575,-0.21012208,-0.08263575,-0.048184026,-0.07621251,-0.057312943,-0.058442175,-0.030448565,-0.025212489,-0.0412248,-0.021026172,-0.0076613193,-0.015850978,-0.07502386,-0.0010192508,-0.0061566746,-0.03211596,-0.019243613,-0.015876537,-0.001757831,-0.01101709,0.006212865,-0.004520773,-0.008933583,-0.0114659555,-0.011737459,-26.583387600000002,2.3,0.6125000,0.6625000,0.6625000,1.3125000,1.3125000,1.3625000,1.3625000,1.4725000,1.4725000,1.5025000,-27.41543,-23.578491,-28.21162,-25.478161,-28.233236
0,-605.3107,102.48118,31.054419,33.27862,19.115927,36.196148,21.011356,14.352264,13.044598,16.472319,17.537863,3.7660563,8.560657,-0.090461366,0.02444669,0.053205192,0.05258302,0.08403231,0.047630124,0.033806324,0.022728508,-0.017707994,-0.029411126,-0.025664644,-0.016366052,-0.026217252,0.10649017,0.111842476,0.0586558,0.028068364,0.012735238,0.011604423,-0.00071695464,0.0064343847,0.017241402,0.004484846,-0.0091077015,-0.0068110516,-0.0050168014,-26.5038388,2.4,0.6625000,0.6925000,0.6925000,1.2125000,1.2125000,1.3325000,1.3325000,1.4025000,1.4025000,1.4525000,-30.049967,-23.050402,-26.041586,-26.32509,-27.052149
0,-578.0462,97.64883,32.044132,33.39951,19.605383,32.435493,19.785896,14.665532,15.131497,17.955767,18.572676,2.7333663,7.3667016,0.07762817,0.08918205,0.041424654,0.032719858,-0.014784416,-0.023836574,0.030184498,0.057146646,0.031538513,0.013960383,0.034607004,-0.0225447,-0.011692834,-0.060232904,-0.06163858,-0.050092187,-0.045990415,-0.03511794,-0.01711712,-0.0032955422,0.005243181,-0.016595427,-0.005439717,0.0060574217,0.005730697,0.007460704,-26.3639762,2.3,0.5025000,0.5425000,0.5425000,0.8325000,0.8325000,0.8625000,0.8625000,1.1725000,1.1725000,1.3625000,-30.57547,-24.036798,-27.036255,-22.763412,-27.407946
0,-600.414,106.43779,29.874632,30.394306,20.531307,34.95439,23.945915,14.18431,11.640667,14.3411255,17.855675,0.09375205,6.5775642,-0.20382917,-0.10763823,0.017100388,0.01598403,0.036328014,0.06396863,0.03392412,0.0030783715,-0.026955368,-0.025459245,0.042345576,0.04260132,0.07935443,0.08265678,0.101057164,0.07633825,0.042370398,0.0145033775,0.00045645927,0.013217186,0.005420112,0.003984792,-0.0030273602,3.8403145e-05,0.011336506,0.000513581,-24.595872,2.5,0.5825000,0.6825000,0.6825000,0.9925000,0.9925000,1.0625000,1.0625000,1.4125000,1.4125000,1.5825000,-24.670849,-22.42135,-27.032261,-23.529562,-25.325338
0,-597.4288,107.19481,33.127487,30.835508,21.00585,31.687881,18.807854,13.083067,13.002195,16.84781,16.735321,1.9345328,8.295815,0.026311945,0.15016426,0.08818736,0.031310607,0.05341755,0.08010033,0.03242843,0.050521854,0.022909727,0.0069137067,0.01357365,0.045854785,0.06001463,-0.011200671,0.0012537293,0.012313823,0.012865651,0.008381547,0.011491327,-0.007602782,-0.0033360834,-0.0032784992,-0.0073491,-0.010492923,-0.01626324,-0.0036783207,-26.5344524,2.4,0.4625000,0.5125000,0.5125000,1.2125000,1.2125000,1.3025000,1.3025000,1.3725000,1.3725000,1.4125000,-26.136938,-24.024979,-26.779432,-27.426653,-28.30426
0,-568.5683,102.23783,28.298365,31.754543,18.190422,33.011707,16.37251,15.355179,13.539857,16.228746,16.103945,0.88722277,6.6778026,0.21911588,0.12610364,0.019234473,-0.06890226,-0.06730078,-0.07954957,-0.061315116,-0.05182931,-0.058466315,9.188087e-05,0.0039170915,-0.08470626,-0.041205186,0.0782728,0.08896753,0.04457559,0.015347425,-0.0014372226,0.007893049,0.0118092215,0.017135072,0.010599075,0.0074325455,-0.009979459,-0.0024233167,-0.006728166,-27.602564,2.5,0.6625000,0.7025000,0.7025000,1.0625000,1.0625000,1.0925000,1.0925000,1.4725000,1.4725000,1.6725000,-30.490387,-23.131161,-34.55135,-23.346319,-26.493603
0,-596.0871,103.008255,34.04555,24.131954,18.941393,34.10594,19.976877,14.824387,10.073263,14.425203,18.041374,5.0343986,6.2039275,0.04260637,0.11009961,0.011101249,0.0045442167,-0.013823353,-0.0051714093,0.018858563,0.10581936,0.03615134,0.02429424,7.8890655e-05,-0.038800225,-0.042864908,0.07645023,0.09497883,0.07255403,0.049313873,0.010890042,0.0005120903,0.0067040273,-0.0069537144,0.0033166418,0.0119763585,0.03054174,-0.008352547,-0.009487173,-27.020364400000002,2.3,0.6025000,0.6325000,0.6325000,0.8825000,0.8825000,0.9325000,0.9325000,1.2425000,1.2425000,1.4225000,-30.282471,-23.709204,-31.086035,-23.352184,-26.671928
