0,-570.3599,3.0379725,19.235863,6.051111,-3.4574234,19.808853,-8.992122,13.314495,-3.0485024,6.4880867,3.2636206,1.2049786,6.5205655,0.08883885,-0.124136634,-0.012049367,0.007513422,-0.041534252,0.016437711,0.0039189733,0.0105243325,-0.054009903,-0.0070645236,-0.0017300418,0.0050558457,-0.017682115,-0.025827765,-0.00048723567,-0.004160133,0.0036531917,-0.0069911224,0.011751543,0.008318378,-0.014945271,0.0063967886,-0.007126926,0.019303074,-0.0069404156,0.0045327027,-30.8542725,2.5,19871.748260498047,7120.29309463501,3702.984813451767,1226.215987443924,869.0573916435242,3075.4800667762756,1324.6657211482525,2152.4002199172974,1017.0003650933504,1957.4471461772919,1061.728957414627,764.1699546277523,1757.0396529436111,838.3691357523203,500.49945318326354,293.22800667211413,198.154147811234,162.2239037118852,229.5050965771079,184.77535304799676,184.78597144782543,131.48726306855679,194.43923047930002,118.86167127266526,124.40606408007443,119.31113703176379,307.68352490197867,176.3400193117559,132.72485458478332,84.74761012941599,65.39111442118883,83.62605922482908,77.97977203503251,82.0463098930195,56.3001857213676,83.79121605213732,70.76167933177203,52.37738885357976,57.29481652285904,1.0725000,1.1525000,1.1525000,1.2625000,1.2625000,1.3125000,1.3125000,1.4625000,1.4625000,1.5225000,1.5225000,1.6825000,-29.402954,-31.150103,-37.941505,-27.340414,-31.257364,-28.033295
0,-566.9802,-3.0575507,23.163721,-1.6644204,4.2802067,18.211351,-9.373259,17.980343,-5.702948,8.397115,-1.0653456,2.3368309,6.6265845,-0.14556713,-0.035769675,0.06287759,-0.03821068,-0.047153637,-0.041464794,-0.046681825,0.056777593,-0.0010774409,-0.04101734,-0.023737187,0.013051297,-0.009495169,0.0018307716,-0.0010433465,-0.02592421,-0.0036302672,-0.010227334,0.008896073,0.024017228,-0.012935636,0.014130343,0.002549903,0.0042248857,-0.018758615,-0.011494178,-28.8868785,2.5,19714.32012939453,8419.231831550598,4461.159884929657,1095.5471395254135,1515.0115628242493,2676.6089938879013,1569.1206984519958,2534.1598896980286,973.6382775604725,2181.1034836173058,653.620424747467,1093.745950177312,1603.60259757936,1045.144786220044,499.74444353207946,254.9479676503688,213.87084037438035,152.91318264231086,195.4130812510848,171.2178434357047,170.11544378846884,139.37233401089907,150.2997929006815,126.19366711750627,129.29795614629984,135.01981062442064,427.10999723151326,171.60364801064134,142.29232766851783,78.89680692739785,67.4738531243056,73.8465538136661,65.57334394194186,78.42529068700969,65.568110242486,58.69611120270565,66.48287438624538,53.34558805543929,66.30174867063761,1.3025000,1.3825000,1.3825000,1.4525000,1.4525000,1.5125000,1.5125000,1.6625000,1.6625000,1.7825000,1.7825000,1.9525000,-28.328949,-30.983433,-31.664755,-28.943148,-26.624533,-26.776453
0,-579.0089,5.292425,19.879972,3.3951056,-1.2489678,20.34636,-4.1317534,14.415085,-5.553597,8.541156,2.8180184,0.25315848,6.7933617,-0.74793464,0.050144747,0.08181425,-0.021316005,-0.051635362,-0.09670349,-0.07188838,0.1294028,0.11938215,0.048645932,0.030063063,0.087338656,-0.020000573,0.12902156,-0.0108500235,-0.014427431,-0.0052760732,0.008256196,0.020901062,0.027052749,-0.0051256507,-0.005918638,-0.00443698,-0.001461056,-0.010442437,0.0055953967,-29.570013,2.5,20675.955139160156,6339.123193383217,3983.4316639900208,1337.3789724707603,1079.5989048480988,3061.233208298683,1440.6126378774643,2222.4659326076508,683.5429477542639,1717.2228567302227,867.325072914362,592.6287963092327,1707.0340375453234,1296.249565511942,462.89935554564,311.25104360468686,184.83686780184507,186.70296770334244,218.6568994820118,169.3207135349512,160.66271391883492,155.2418861668557,149.5663261115551,123.24718703329563,110.38343529682606,107.63525543641299,443.1271353699267,175.32446655258536,141.08477826416492,84.74457151070237,86.73958329111338,72.80371930077672,62.683494279161096,79.668102462776,69.85726411361247,61.95623108185828,64.77009670436382,46.47856645192951,50.54091910365969,1.0725000,1.1625000,1.1625000,1.2225000,1.2225000,1.2925000,1.2925000,1.3825000,1.3825000,1.4925000,1.4925000,1.5325000,-28.402994,-29.122274,-32.30706,-29.402235,-27.125578,-31.059937
0,-588.6122,-0.8959889,24.151056,5.382661,-1.7925203,22.119179,-8.192718,14.075928,-6.1814437,8.163929,1.3351909,-0.4517951,6.3217077,-0.017889323,-0.021461608,0.028346598,0.04239895,-0.027257344,0.00634747,0.02703554,0.016609386,0.03654417,0.048345387,-0.005365843,-0.010725464,-0.025862917,-0.010274963,0.0012603475,0.02125471,0.01326689,0.005755435,-0.0061284006,0.011485956,-0.0052835396,0.0047783973,-0.0049918713,0.0009672313,0.0014354333,0.003702604,-30.069960000000002,2.5,18648.216400146484,7085.843407392502,4631.6831295490265,1392.0728356540203,868.5770968198776,3290.8403639793396,1223.4997096061707,1861.104421377182,576.3033121228218,2133.351600497961,712.7142523527145,535.6776678860188,1705.7339431643486,901.8509246706963,559.7333502098918,309.15104029141366,202.37868240848184,220.6259610261768,170.26380571722984,181.25903345830739,155.71480306703597,132.15529826655984,150.75628352351487,133.47920116083696,111.144850644283,115.9986564218998,357.07782808691263,179.23435993120074,147.27411801367998,90.89875617623329,93.16598915867507,74.52514614723623,73.59015561081469,68.57081152871251,52.766782730817795,65.79436018690467,68.97964418120682,49.2597373239696,61.04393505491316,1.0725000,1.1525000,1.1525000,1.2325000,1.2325000,1.2725000,1.2725000,1.4325000,1.4325000,1.4825000,1.4825000,1.5225000,-31.418304,-31.493317,-30.066406,-27.550217,-28.117041,-31.774475
0,-539.22473,-5.5198727,20.26576,4.0636377,0.028305052,22.571428,-3.7029784,15.238874,-4.2477546,7.8118258,2.2582593,2.5294573,5.8179135,-0.7614289,0.11232596,0.106342316,0.050832074,-0.023524176,-0.0801708,-0.1640075,-0.04176451,0.04018812,0.0783058,-0.026260326,0.03473939,0.12465502,0.13321196,0.00081014726,-0.021522388,-0.0020035107,-0.006637442,-0.0056797983,0.009230142,7.442667e-05,-0.0119176665,-0.01038036,0.00371442,-0.015770651,-0.013466872,-28.127782833333335,2.5,22558.98568725586,9343.394224524498,3902.1156966090202,1148.535917893052,1452.8738634586334,3599.7079672813416,1502.9741501808167,2189.904087781906,876.1110279560089,1678.4003227949142,807.1870493888855,909.5346293896437,1914.6162891089916,1279.9858753681183,489.0320129022002,273.1211917735636,168.77594171091914,205.5800129212439,186.74073933809996,192.9004147350788,151.39274639077485,147.64083395153284,172.84200452454388,115.93841793015599,96.054881663993,146.54646341968328,396.52633418515325,189.07169902324677,139.39831523410976,87.4252427071333,74.37333409115672,73.28485669195652,68.62976370565593,70.77694441005588,64.92621292825788,66.52970492560416,63.54219813551754,35.430116755887866,59.38748198747635,1.0025000,1.0625000,1.0625000,1.1525000,1.1525000,1.2125000,1.2125000,1.3325000,1.3325000,1.4825000,1.4825000,1.5125000,-28.240845,-28.01473,-29.26001,-26.831808,-26.493034,-29.92627
0,-594.3113,-10.514343,24.81978,-1.0478727,0.4968718,23.383604,-7.037722,16.73385,-5.558633,10.023309,0.621697,0.84353954,6.6005,-0.5013597,-0.016499214,0.1308809,0.033474255,-0.045755792,-0.041234076,-0.10945861,0.14254552,0.050042372,0.020558823,0.024637578,0.081502415,-0.003326688,0.13630593,-0.015959881,-0.009021483,0.009916691,0.011619151,0.014838681,0.0118012,-0.009288306,-0.016622894,-0.0097528165,-0.0007676324,-0.0018108162,0.0039597093,-27.997418166666666,2.5,17869.47964477539,9052.78521001339,5042.024254798889,1303.8034518361092,1321.4838988780975,3743.576132774353,2087.280230998993,2289.692259669304,868.5209651738405,2363.0815674364567,733.4230712354183,938.6742484420538,1607.2786942869425,1053.4332961700857,494.124148927629,267.26907578483224,188.51579630374908,187.64975368604064,207.83546188473701,191.85926048830152,163.00270607043058,118.76702632382512,141.57813894748688,148.31676181592047,129.50898151658475,113.2484265724197,430.56431382521987,183.90858094394207,147.7107353657484,81.54501564241946,98.98857825249434,78.00625493004918,65.04790519550443,78.40363739896566,59.72599077131599,69.78412367403507,79.51140461256728,47.925895754247904,49.79987476207316,1.0825000,1.1525000,1.1525000,1.2425000,1.2425000,1.3025000,1.3025000,1.5025000,1.5025000,1.6425000,1.6425000,1.8225000,-29.295515,-27.152426,-30.675049,-29.64209,-24.635864,-26.583565
0,-507.90637,-3.4273534,17.248655,3.2429848,-0.91546506,17.043867,-7.8061237,14.495169,-3.3445902,6.4006906,1.0223069,-0.52400005,8.287023,0.013274784,-0.022896934,0.00026011188,0.01271896,-0.019122157,-0.007590215,-0.043411132,-0.014848771,0.012738809,-0.0079523185,-0.014463086,0.0155649055,0.019470962,-0.0059801075,0.0006908492,0.005205872,0.0059152804,-0.0015272055,-0.007025099,0.0020563693,0.011893585,-0.0030306366,-0.0007842878,0.0030117377,-0.012360326,-0.008896182,-29.08947883333333,2.5,25163.980590820312,9188.128316164017,3190.9707148075104,1029.4036963284016,969.693877696991,2402.62064576149,1202.725791335106,2020.1004881858826,671.3168969899416,1380.2473038733006,801.309187874198,548.5318747162819,2146.2088560834527,933.8707744088024,499.60421314649284,319.35556865110993,149.4769446849823,180.84601063281298,186.66561615094543,178.64666962251067,161.66802938841283,107.54768020822667,146.89565840084106,131.243002936244,100.70448863785714,109.49062721803784,397.09010540880263,178.71268587186933,153.0027072262019,82.31643159687519,85.56636964716017,68.69979920424521,74.03583425376564,73.77466338360682,55.266656927764416,60.53390793595463,60.66177798062563,43.65059282351285,50.73885627230629,0.8425000,0.9125000,0.9125000,1.0225000,1.0225000,1.0725000,1.0725000,1.2825000,1.2825000,1.3125000,1.3125000,1.3925000,-28.698904,-29.05887,-30.65498,-26.989536,-31.896729,-27.237854
0,-479.41742,0.16239838,9.010239,9.706857,-1.9362919,12.565241,-5.092061,9.861279,-3.8555543,5.024352,2.4627283,-0.85106087,5.7063565,-0.22611828,0.015235147,0.081571005,0.0031900366,-0.055110663,-0.14013886,-0.12116073,0.106012486,0.044430066,-0.015285842,0.007127736,0.13209932,0.0016802253,0.12522265,-0.031394567,-0.009118822,0.0036340593,0.010779395,0.012982593,0.005193608,-0.022917658,-0.024498506,-0.020024398,-0.027054314,-0.01261298,0.007500757,-29.062621666666665,2.5,27924.045486450195,7958.624267816544,2069.0406777858734,1728.659319639206,813.7823805809021,1580.3087939023972,1495.0712260007858,1774.4068606495857,871.4461697191,1516.2770851254463,721.2101822197437,741.0875833183527,1516.404140010476,984.0526245757937,473.1965814717114,291.7137783616781,194.20690273679793,197.35022589191794,154.37894335389137,184.384528035298,143.57178378477693,115.79140025610104,131.92464939970523,113.4325655689463,136.0038138262462,113.0236074719578,394.35477462410927,176.24922279454768,139.91590807586908,79.00760531798005,87.94034715741873,60.47809060290456,64.73506833426654,73.58312039636075,60.471493285149336,72.03387213498354,56.98676627734676,49.32167688384652,58.87194089172408,1.2225000,1.4125000,1.4125000,1.4425000,1.4425000,1.4725000,1.4725000,1.6325000,1.6325000,1.6925000,1.6925000,1.8625000,-26.728464,-32.394695,-33.400146,-28.847351,-27.676676,-25.328398
0,-529.1304,4.1291924,19.178602,1.7670676,-1.2583392,17.843178,-6.454481,12.26217,-3.9229608,8.08908,1.1971077,1.9847054,4.8574195,-0.57675916,0.05853099,0.10194861,0.025887487,-0.05203204,-0.11091909,-0.06514762,0.12615885,0.08892886,0.045903653,0.0068012145,0.0693513,-0.07409512,0.119138405,-0.014183443,-0.009387028,0.002990103,0.0089601055,0.0172118,0.018685313,-0.0052038417,-0.008262211,-0.0052121943,-0.010571054,-0.024214149,-0.0033110532,-29.440781,2.5,23085.384704589844,7241.912171036005,3892.5363548994064,1138.5305455103517,1071.055583640933,2680.534900903702,1379.206736922264,2032.41832113266,908.4350073039532,2157.6290719509125,758.6371730864048,893.3755928426981,1561.51242210716,1064.0041111391038,477.5278141479939,273.4240996968001,175.13563316129148,176.30013757571578,218.4816609080881,170.53379052132368,175.1513685081154,112.39393286337145,141.87801576778293,111.58280431479216,112.22230090200901,108.83219278231263,375.24916287511587,157.82088898308575,130.60286543518305,70.78439115919173,72.87477881833911,76.82757654879242,76.3715549800545,76.75085412245244,54.034416034817696,55.379312445409596,60.57228768803179,46.16774726216681,51.7540316618979,1.1525000,1.1825000,1.1825000,1.2125000,1.2125000,1.2425000,1.2425000,1.3225000,1.3225000,1.3525000,1.3525000,1.4125000,-28.9056,-30.211996,-30.59318,-28.421783,-27.678549,-30.833578
0,-542.6084,3.8959367,18.613174,2.1040018,1.5906239,13.964391,-7.7751174,15.196837,-3.5039303,7.2375884,-0.04995875,1.9117504,6.7015753,-0.025357496,-0.023478985,0.002899755,0.029519664,-0.0035922306,-0.02588664,-0.013984444,0.013405009,0.0058685225,-0.06658413,-0.06912179,-0.045971707,-0.015616369,0.010082091,-0.009259892,-0.0080958605,0.003406615,0.006949293,0.012758806,0.012619401,0.012799007,-0.004025383,-0.008896252,-0.020527527,-0.013507148,-0.007955976,-30.81724983333333,2.5,22190.752380371094,6957.133448123932,3407.315762758255,1150.5042996406555,1140.3088159561157,2006.6531546711922,1180.747348293662,2155.164290904999,569.3055168688297,1580.9533287286758,704.5401359498501,774.466063156724,1677.8475224077702,815.9204651266336,494.22543303482234,252.52364194393158,152.63691981881857,188.5302516296506,198.00984827801585,174.6207013465464,159.13648423086852,104.94755301252007,157.2855534106493,138.3674614643678,142.25747181475163,102.88649963587523,329.75074796937406,170.44916154444218,119.58063852600753,67.7922871010378,85.32626530714333,77.95905184186995,69.99295330792665,79.42239819839597,49.39312488120049,55.381690602749586,73.7151721501723,65.80213135946542,58.1741448296234,0.8525000,0.9325000,0.9325000,0.9925000,0.9925000,1.0225000,1.0225000,1.0525000,1.0525000,1.1025000,1.1025000,1.2425000,-29.725327,-30.439413,-35.524578,-34.317951,-27.712549,-27.183681
