0,1.0725000,1.1525000,1.1525000,1.2625000,1.2625000,1.3125000,1.3125000,1.4625000,1.4625000,1.5225000,1.5225000,1.6825000,-29.402954,-31.150103,-37.941505,-27.340414,-31.257364,-28.033295
0,1.3025000,1.3825000,1.3825000,1.4525000,1.4525000,1.5125000,1.5125000,1.6625000,1.6625000,1.7825000,1.7825000,1.9525000,-28.328949,-30.983433,-31.664755,-28.943148,-26.624533,-26.776453
0,1.0725000,1.1625000,1.1625000,1.2225000,1.2225000,1.2925000,1.2925000,1.3825000,1.3825000,1.4925000,1.4925000,1.5325000,-28.402994,-29.122274,-32.30706,-29.402235,-27.125578,-31.059937
0,1.0725000,1.1525000,1.1525000,1.2325000,1.2325000,1.2725000,1.2725000,1.4325000,1.4325000,1.4825000,1.4825000,1.5225000,-31.418304,-31.493317,-30.066406,-27.550217,-28.117041,-31.774475
0,1.0025000,1.0625000,1.0625000,1.1525000,1.1525000,1.2125000,1.2125000,1.3325000,1.3325000,1.4825000,1.4825000,1.5125000,-28.240845,-28.01473,-29.26001,-26.831808,-26.493034,-29.92627
0,1.0825000,1.1525000,1.1525000,1.2425000,1.2425000,1.3025000,1.3025000,1.5025000,1.5025000,1.6425000,1.6425000,1.8225000,-29.295515,-27.152426,-30.675049,-29.64209,-24.635864,-26.583565
0,0.8425000,0.9125000,0.9125000,1.0225000,1.0225000,1.0725000,1.0725000,1.2825000,1.2825000,1.3125000,1.3125000,1.3925000,-28.698904,-29.05887,-30.65498,-26.989536,-31.896729,-27.237854
0,1.2225000,1.4125000,1.4125000,1.4425000,1.4425000,1.4725000,1.4725000,1.6325000,1.6325000,1.6925000,1.6925000,1.8625000,-26.728464,-32.394695,-33.400146,-28.847351,-27.676676,-25.328398
0,1.1525000,1.1825000,1.1825000,1.2125000,1.2125000,1.2425000,1.2425000,1.3225000,1.3225000,1.3525000,1.3525000,1.4125000,-28.9056,-30.211996,-30.59318,-28.421783,-27.678549,-30.833578
0,0.8525000,0.9325000,0.9325000,0.9925000,0.9925000,1.0225000,1.0225000,1.0525000,1.0525000,1.1025000,1.1025000,1.2425000,-29.725327,-30.439413,-35.524578,-34.317951,-27.712549,-27.183681
0,0.7925000,0.8625000,0.8625000,0.9525000,0.9525000,0.9825000,0.9825000,1.1125000,1.1125000,1.2225000,1.2225000,1.3525000,-30.050852,-29.48485,-32.009766,-30.273212,-27.309172,-28.558613
0,0.9625000,0.9925000,0.9925000,1.0925000,1.0925000,1.1225000,1.1225000,1.2425000,1.2425000,1.3525000,1.3525000,1.3925000,-33.191936,-30.478222,-35.366535,-28.894144,-26.667347,-29.559998
0,0.9025000,0.9325000,0.9325000,0.9625000,0.9625000,0.9925000,0.9925000,1.0225000,1.0225000,1.1325000,1.1325000,1.3325000,-31.353231,-30.988688,-33.770508,-33.965252,-28.17749,-27.530457
0,0.8725000,0.9325000,0.9325000,0.9925000,0.9925000,1.0225000,1.0225000,1.0525000,1.0525000,1.1025000,1.1025000,1.2425000,-29.123556,-32.103313,-39.620281,-34.514812,-30.035791,-28.188337
0,1.2725000,1.3125000,1.3125000,1.3425000,1.3425000,1.3725000,1.3725000,1.4125000,1.4125000,1.5125000,1.5125000,1.6025000,-29.237549,-30.437662,-36.862225,-34.259583,-27.620972,-29.214518
0,1.0725000,1.1025000,1.1025000,1.1325000,1.1325000,1.1625000,1.1625000,1.1925000,1.1925000,1.2825000,1.2825000,1.4525000,-31.333658,-32.854572,-32.368488,-33.628094,-27.477268,-29.096148
0,0.9525000,0.9925000,0.9925000,1.0225000,1.0225000,1.0525000,1.0525000,1.0925000,1.0925000,1.1625000,1.1625000,1.2225000,-28.555237,-32.344158,-31.526611,-35.257874,-29.865061,-29.511026
0,1.1425000,1.2025000,1.2025000,1.2825000,1.2825000,1.3525000,1.3525000,1.4625000,1.4625000,1.4925000,1.4925000,1.5425000,-29.432455,-29.863312,-32.812744,-27.273705,-31.147135,-31.47295
0,0.8725000,0.9325000,0.9325000,1.0225000,1.0225000,1.0625000,1.0625000,1.2425000,1.2425000,1.3525000,1.3525000,1.4025000,-28.724142,-30.299019,-29.463806,-27.324381,-29.665039,-27.744238
0,1.1225000,1.2025000,1.2025000,1.3125000,1.3125000,1.3625000,1.3625000,1.5425000,1.5425000,1.5825000,1.5825000,1.7025000,-30.060913,-26.720238,-31.087988,-25.070923,-30.189636,-24.909647
0,0.9625000,1.0225000,1.0225000,1.1325000,1.1325000,1.1725000,1.1725000,1.2625000,1.2625000,1.3825000,1.3825000,1.5525000,-31.188559,-30.217175,-37.006775,-26.377333,-27.028076,-27.070686
0,0.8925000,0.9625000,0.9625000,1.0725000,1.0725000,1.1025000,1.1025000,1.3125000,1.3125000,1.4025000,1.4025000,1.5925000,-28.947231,-29.726563,-33.636311,-27.85734,-28.644993,-27.58103
0,1.0525000,1.1325000,1.1325000,1.2225000,1.2225000,1.2625000,1.2625000,1.4425000,1.4425000,1.4825000,1.4825000,1.6325000,-30.288483,-30.939507,-33.471191,-27.9874,-29.299927,-25.447771
0,1.4225000,1.4525000,1.4525000,1.5525000,1.5525000,1.5825000,1.5825000,1.7125000,1.7125000,1.8225000,1.8225000,1.8825000,-30.330484,-27.693628,-33.173504,-26.787729,-24.849897,-29.373087
0,0.9925000,1.0325000,1.0325000,1.0625000,1.0625000,1.0925000,1.0925000,1.1225000,1.1225000,1.2525000,1.2525000,1.3625000,-26.689209,-30.089682,-30.70752,-33.389484,-28.823917,-28.305931
0,1.2225000,1.2625000,1.2625000,1.3225000,1.3225000,1.3925000,1.3925000,1.5625000,1.5625000,1.5925000,1.5925000,1.7025000,-29.107666,-32.692749,-31.052073,-26.321289,-35.145264,-33.855846
0,1.1625000,1.2625000,1.2625000,1.3125000,1.3125000,1.3425000,1.3425000,1.4925000,1.4925000,1.5325000,1.5325000,1.6725000,-28.453053,-28.551367,-33.677654,-29.197054,-32.967773,-30.380354
