0,-27.838490333333333
0,-27.216076833333332
0,-25.8360825
0,-29.056227666666665
0,-27.36466
0,-25.660408
0,-25.970835666666666
0,-25.793075666666667
0,-26.081525166666665
0,-25.209501
0,-25.939335333333332
0,-25.129626333333334
0,-26.6830665
0,-25.124425333333335
0,-25.608602833333332
0,-29.404980833333333
0,-24.8559065
0,-25.8983915
0,-25.772222833333334
0,-24.204842
0,-26.528228833333333
0,-25.8615525
0,-25.739528166666666
0,-26.050359333333333
0,-27.089022333333332
0,-26.244193333333335
0,-27.2445065
0,-25.21703966666667
0,-25.5672255
0,-25.62204
0,-26.246011
0,-26.059234666666665
0,-25.496115833333334
1,-27.8409035
1,-27.277619666666666
1,-25.732992
1,-27.103656166666667
1,-26.5334375
1,-26.839063666666668
1,-26.07434466666667
1,-26.0818175
1,-25.876935166666666
1,-25.9313575
1,-26.288146
1,-25.439683666666667
1,-25.1075375
1,-26.922359166666666
1,-24.504777666666666
1,-26.809706833333333
1,-28.455461666666665
1,-25.511993
1,-26.184253166666668
1,-28.600002166666666
1,-25.370472499999998
1,-26.396049166666668
1,-27.3070135
1,-25.420370666666667
1,-24.483446
1,-28.209085166666668
1,-25.9587575
1,-27.6339385
1,-25.181143166666665
1,-27.716396666666668
1,-26.238388
