0,-390.4856,1.1775941,49.068882,22.984098,-32.519745,29.09059,-18.865347,20.804037,-7.234347,5.801806,7.17717,-4.4001865,-4.561193,-0.13690819,-0.31780353,-0.18098481,-0.2914134,-0.27859968,-0.15025568,0.102990925,-0.07308313,0.15376064,0.17564881,0.040415883,0.25711522,0.032126267,-0.13771482,-0.010878815,0.017359463,-0.017344603,0.008044559,0.036446635,0.022170478,0.017644973,-0.004635542,0.027324654,-0.032777227,0.014806165,-0.005267145,-25.994762666666666
0,-331.29068,-24.132761,46.35487,20.099089,-17.149118,26.32883,-17.746742,13.489827,-9.1472025,4.136613,5.2762847,-2.2773755,-3.849484,-2.4535441,0.30503893,-0.112187386,-0.6073321,0.55519587,0.08129191,-0.14136015,0.12121387,-0.006285958,0.13762596,-0.1440924,0.2602569,0.10808203,0.03623144,0.10485869,0.051489446,0.0064893793,-0.005043712,0.009477897,0.00747975,-0.008112298,0.012733233,0.014266979,-0.006595168,0.029275702,0.034653176,-25.518507333333332
0,-347.2825,-33.040154,50.767326,52.136562,-16.698689,16.829994,-18.145304,21.121344,-15.939433,1.8132846,5.036297,-8.291809,-0.5439654,-2.8590982,-0.2703392,0.3016225,-0.73489994,0.57659435,0.2693114,0.23039205,0.04161653,0.0018425504,0.28074026,-0.15582478,0.12081686,0.14303578,-0.28663456,0.00737588,-0.008440276,-0.028956639,0.073711835,-0.0020249134,-0.020733643,0.013617357,0.0811982,-0.0013170054,-0.01612252,0.012107561,-0.007012703,-27.133218833333334
0,-358.44965,-25.981226,52.473095,22.741623,-11.262751,16.979773,-15.144518,17.149282,-9.312083,2.7220285,0.99995744,-0.5581578,-7.8887267,-2.0967927,0.127401,-0.17923295,-0.48749876,0.3735609,0.21504728,0.05549148,0.13900569,0.00937923,0.16246678,-0.21298341,0.1876706,-0.0015196349,-0.0152123235,0.0048259376,0.0134743415,-0.0043785824,0.05767347,0.0043391883,0.0033301201,-0.050093926,0.024005795,0.00362694,0.0022024123,0.028742192,0.0026558791,-25.95173966666667
0,-518.4886,-4.929137,36.173466,14.277373,-18.961504,12.274034,-24.705828,12.188533,-11.650664,7.398308,-2.9635153,-0.37204283,1.2773337,-0.26020193,-0.25776783,-0.17565449,-0.28143167,0.0855647,-0.09366661,0.11501921,0.052254554,0.055170063,0.24041797,-0.028225726,0.0934853,0.07264967,-0.16983421,0.03571344,0.058685053,-0.0203389,0.12080178,0.022956595,-0.023275496,0.013787218,-0.008543172,-0.057924453,0.0111714015,-0.011911353,-0.051367193,-24.464618666666667
0,-499.7556,-3.9468546,41.06787,6.77902,-15.798133,15.071316,-21.196943,15.281567,-11.780134,4.855497,-1.212804,-5.0736275,3.6938324,0.026605967,-0.11177947,-0.18886381,-0.19012693,0.015922712,-0.08983918,0.115332596,-0.018699173,0.059354138,0.058153376,0.07474757,0.067655444,0.21981443,0.035577103,-0.06880479,0.02752635,-0.041276764,0.013482708,-0.044191815,-0.001338049,-0.016711839,-0.021464251,-0.01113389,-0.042785104,0.0012169015,-0.007872775,-24.230031166666667
0,-555.8374,116.74636,6.576251,45.782524,17.755766,-1.0919654,-7.9288745,15.535522,-5.7903605,-16.66066,4.1779475,-8.596568,-2.927463,-0.80499834,-0.8854985,-0.15344469,-0.40795064,-0.28337684,-0.13775139,0.05873929,0.008588158,0.4484959,0.4607137,-0.0027651757,-0.011130179,0.2974145,-0.1373334,-0.03550668,0.12950923,0.012329765,-0.019320013,-0.0030951407,0.0864631,0.034672786,-0.04627491,0.041089106,0.10862822,0.0021496979,-0.03553747,-27.531348666666666
0,-464.55283,105.257996,-14.864497,45.577175,-5.7723627,5.0448756,-2.2391548,10.174058,2.0100436,-0.94007295,5.0018272,-4.36117,-2.9612937,-4.4122763,-0.8239516,0.6893529,-0.6147602,-0.21323411,-0.16482611,0.27477112,0.21778628,0.31738937,0.16066867,-0.04248775,0.2012811,0.415253,-0.26381883,0.19311203,-0.06815673,-0.077857465,0.035124175,0.072932884,0.041760985,0.028444795,-0.0010868186,-0.005290578,-0.013909786,-0.01947876,-0.05048915,-24.693124
0,-518.1767,105.01695,-11.832474,47.179207,-1.1026434,5.3514476,-7.1129313,0.05795211,-1.0414401,-14.96725,3.7036388,-14.148618,-5.5125523,2.1245022,0.015969649,-0.9712549,-0.8827485,-0.9834802,-0.0066946503,0.26500297,0.25657895,0.25524634,0.42982116,0.40878725,-0.16465522,0.048441518,-1.0943996,-0.060126595,0.32622287,-0.06656546,0.052086387,0.072198465,0.097634636,0.081752926,-0.067509264,0.04012928,0.08757719,-0.022794746,-0.057618823,-26.016052166666668
0,-480.12802,106.06635,-18.92192,57.12774,-3.9121504,14.751104,-6.730146,7.0084786,7.939776,-10.025491,8.020938,-9.494151,-5.3005896,-3.3002126,-0.49727446,0.8368394,-0.5009116,0.32111686,-0.03142193,0.43108523,0.24149586,0.0321619,0.4275613,0.1531557,0.26151675,0.17720261,0.038040884,0.16527466,0.029744055,0.11297923,-0.00965721,0.04705361,-0.031860754,-0.004851675,-0.021124762,-0.064064406,0.006753676,-0.012820891,0.026257908,-24.735902833333334
0,-484.6611,110.31538,-15.562733,49.739132,-4.896392,5.787303,-7.2141595,15.057584,4.7294283,-6.67291,7.6087956,-4.826754,0.008998731,-0.4932499,-0.5926216,-0.11526228,-0.394971,-0.45643607,-0.11309683,0.33145756,0.19917879,0.33142042,0.41581804,0.06284891,-0.054441087,0.38640848,-0.5065088,-0.10119866,0.19359012,0.04090686,0.007232238,0.05673644,0.13293695,-0.018351352,0.030199818,0.04252508,0.101544276,-0.007791195,-0.013985639,-24.75192566666667
