0,-557.2072,1.2159225,52.71836,14.183687,-5.3207207,20.462074,-16.57702,17.502392,-7.621833,10.699967,-1.7367016,5.0927877,8.1265955,-1.6071634,0.11229786,-0.07631022,0.07687618,-0.111239545,-0.12320009,0.027532779,-0.0029805065,0.016028106,-0.16391112,-0.0068066465,-0.021831878,0.07249876,-0.033048768,-0.04930803,-0.060374644,-0.04863087,-0.02822034,0.002235146,0.006866941,-0.0017739283,0.017886983,0.058729656,0.02852482,-0.024154752,0.018772073,-26.526644833333332,1.740375,20743.764739990234,4702.628002643585,5306.466571807861,2169.799357175827,1618.744440317154,2094.56978482008,2049.865780353546,1905.0687372684479,1051.6849185228348,1368.983873307705,617.3212404847145,1079.7008647620678,1303.25951372087,1073.9447305165231,361.35675932466984,271.3419272080064,252.42195754125714,257.63386838138103,176.65348669327796,197.19051218032837,138.85025998950005,102.16239613946527,187.24835158139467,98.42994106374681,134.08932257443666,124.4805179014802,397.9726046025753,143.25298990681767,115.77435342222452,86.17102801799774,105.13107968866825,56.34944768436253,58.697385306470096,42.283704054541886,44.16309532010928,52.67077123466879,56.74028361123055,55.266618225723505,51.11831149458885
0,-534.84644,13.895138,49.09929,2.4400237,-2.3635557,19.20254,-16.36506,22.70126,-9.225748,15.547912,-1.7848253,5.2987647,5.8373303,-1.9833807,-0.13924642,-0.17981325,0.10930324,-0.0624985,-0.05191783,0.07550739,-0.035771124,-0.01685981,-0.08252471,0.015867298,0.054297537,0.05179253,-0.03699656,-0.042018995,-0.02160852,-0.024956789,0.011479505,0.01897337,0.009385934,-0.019249717,0.0011127429,-0.0037221434,0.023318455,-0.011289028,0.0031085496,-26.56115283333333,1.761625,21634.161010742188,3966.4699363708496,5295.874810218811,1239.1601725816727,1498.463092803955,2253.292695581913,2216.7043730020523,3233.641501367092,1465.5152807235718,2233.6426370739937,907.7479800581932,1200.7789114415646,991.9891121387482,983.3629105836153,249.90873432159424,285.6349017219618,197.61927707493305,288.86223499290645,163.51795100048184,204.04620230942965,146.2430181801319,125.06688882783055,130.2343832217157,94.99341184087098,108.27853219211102,128.23880989849567,379.854734800756,117.25708858668804,122.03160975128412,77.95730101875961,115.73393034748733,55.824753714725375,65.33036349341273,49.47499313671142,56.86076131090522,50.320710869506,51.64928061608225,47.807196252048016,52.430625695735216
0,-511.21494,-18.884739,56.332275,14.726927,-4.944252,6.9646106,-14.196273,17.840767,-7.9757075,-5.8389688,1.4716429,10.153539,-9.008775,-1.5410646,0.7314923,0.1052683,0.2202458,-0.038356647,0.09724284,-0.01041184,-0.12756301,0.18898185,0.029296733,-0.14587206,-0.025866339,0.091680154,-0.21277976,0.028649678,0.029392699,0.056597933,0.019783845,0.014926149,0.0046005296,-0.004184744,0.002636356,-0.028932303,0.0033697984,0.015095048,-0.010622614,-26.139656,1.386625,16680.491668701172,6604.748821735382,4400.882541656494,1929.4896408319473,1474.8050928115845,1248.8075349926949,1324.8679435253143,1759.4927880764008,1224.0204684734344,659.3255937695503,840.36607837677,1066.7017477154732,1089.8648955523968,774.6113660931587,256.50012074410915,282.6326016932726,215.6751229800284,211.11890068650246,102.60726884566247,168.60697100311518,67.96230180561543,82.57561602257192,125.45204805582762,95.80764099094085,82.557805435732,85.2830085940659,335.56944224238396,131.3013721704483,112.35478745773435,92.1382647883147,81.05465325154364,48.385944589972496,65.86980824917555,35.972124486928806,36.580457143485546,47.556601168587804,39.919546513818204,34.76891966164112,28.844797670841217
0,-579.83984,-10.712682,61.035873,17.791908,1.6160547,13.974886,-13.256042,18.961847,-7.818209,2.7476459,-1.7183164,9.823031,-7.303261,-1.1230646,0.23052602,-0.14127856,-0.25168744,-0.09135326,0.077938706,0.23548454,-0.05274985,0.053710245,0.16235127,0.07546433,-0.013998493,0.025651345,-0.05547863,-0.027187914,0.0042185537,-0.031750906,-0.011845202,0.0034088525,0.02068639,-0.003221329,-0.04030051,0.027893668,0.0056912843,0.0032353573,0.023100715,-26.16721533333333,1.5209375,15320.824768066406,5549.917775630951,6143.482288360596,2581.812073022127,1949.2488315105438,1537.0601935982704,2104.6420800685883,2007.481638789177,848.8804520368576,1705.949979543686,1160.2244182229042,1222.4264389276505,847.9207541197538,806.434314891696,260.1964724138379,250.6170131713152,241.47299598529935,253.37102050334215,165.58549362421036,128.87311720848083,82.91466485708952,100.61841122433543,127.47925401479006,85.53233427554369,107.830486305058,100.99305645376444,365.6694879345596,108.37987358868122,102.65120673645288,75.94868893176317,80.47962971404195,48.75527726486325,58.93106519989669,34.67021364532411,33.48578745685518,44.04668485932052,41.73338343016803,37.73307806998491,35.99872050434351
0,-491.85297,99.00447,22.266823,22.020435,-3.4309745,20.84725,-6.658468,5.6075554,-2.6801953,-11.132424,4.2523427,-3.9249558,-1.0645345,1.2877218,0.14444083,-0.15311563,1.6380364,0.17110412,-0.848239,-0.33408526,-0.19645452,0.40153253,-0.7230531,0.12801495,-0.440556,-0.058130637,-0.56766987,0.1267588,0.07744584,-0.052445028,-0.07824472,-0.036122527,-0.046509705,-0.03187865,0.020305848,-0.024777275,0.04293378,0.003189302,-0.01643107,-26.569094833333335,0.640375,19251.599853515625,4296.051572799683,2033.9808440208435,1784.6345674991608,1637.2180287837982,2025.560364663601,1844.184670805931,565.536138176918,997.7641205787659,660.4250998497009,569.454981803894,1008.2783541083336,460.895107626915,1070.676930963993,249.34017349779606,239.718505859375,255.40988402068615,264.14070120453835,108.40725901722908,143.44380754232407,136.1668906658888,75.92072024103254,113.7441838607192,104.76093647629023,74.29297177586704,101.75316063314676,296.0691253375262,108.68279746174812,89.91508673131466,48.043448615819216,91.83431483060122,46.725827395915985,50.43920419551432,36.609458406455815,23.70296753756702,28.769929233938456,33.14070849865675,34.45087669044733,35.224526847712696
0,-558.8875,99.728485,12.545468,53.68476,2.2134387,24.076513,-4.599484,7.970621,0.3429145,-4.467187,1.012923,-1.7096171,7.0010676,-2.3412893,0.058113348,0.5399771,-0.026382577,-0.13066752,-0.17156895,0.38561487,0.2377652,-0.18521471,-0.053167537,0.0071183876,0.08057689,-0.10305767,-0.27888602,0.23564143,-0.027031021,-0.28006762,-0.16214333,-0.102971815,0.108421296,0.04876102,0.01213168,-0.01972614,0.07384646,0.11014555,0.10849348,-27.0780215,0.883125,12888.577697753906,3261.310571670532,1323.0917234420776,4006.179582118988,1480.997057914734,1821.9207133948803,1031.8231932222843,538.0776427984238,356.8005893230438,464.45839190483093,509.7965101003647,647.1147117614746,815.5338482111692,790.3303003013134,258.18113404512405,255.86272624135017,205.25017429888248,196.0851770490408,76.32227852195501,157.33331470936537,72.16450936812907,97.52333638258278,88.28664277493954,65.20309125259519,102.5824116691947,103.09552356600761,331.4071752130985,120.62326604500413,90.40372252464294,76.88175079599023,74.61768542788923,48.27996768243611,60.39763347432017,35.89496442489326,34.987206779420376,34.66523761861026,50.34617721661925,41.599329771474004,27.792310386896133
0,-459.0901,93.542854,15.477395,27.053457,-9.787494,16.96118,-2.9814856,-2.1416538,-0.951161,-11.178874,5.9014583,-6.848639,0.79518294,2.1862912,-0.009351175,-0.07002833,1.1497196,0.32907724,-0.6191505,-0.22397582,-0.56135243,0.1237028,-0.027234687,0.31107193,-0.1520031,-0.71687543,-0.5593171,0.254398,-0.036920145,-0.20420875,0.0071433657,0.039682917,-0.03816983,-0.03777754,0.017621899,-0.029768977,0.015039606,-0.035095014,-0.038641088,-28.114746,0.62175,21188.87368774414,4653.768311023712,1790.6673988103867,1889.955177307129,1668.1402990818024,1518.4244777560234,1522.2945392131805,654.5882480144501,615.679988026619,762.9639303684235,622.3450084328651,724.0043548345566,412.4959691762924,1170.1272080689669,271.28073278069496,216.42564642429352,193.44808258116245,225.27499744296074,134.3776782527566,140.67533913999796,98.42127254605293,88.1731698284857,77.26467826962471,97.67638107389212,70.2797501757741,125.73863722383976,375.33608309552073,97.52642896398902,80.99699616245925,50.282829616218805,81.69971826300025,54.52684226818383,60.60759827122092,29.011778984218836,29.31201058253646,30.26561564859003,35.37289730831981,36.93487595021725,29.27712858747691
0,-549.5283,136.91057,20.141275,37.83533,-8.465318,15.42099,3.207721,-1.0922905,-6.012972,-0.94558674,-2.0592453,-10.670062,-1.7756604,0.13324767,1.2557381,0.35218582,1.369767,0.25273782,-1.03692,0.11591089,0.018929645,-0.20318191,-0.17783615,-0.60222006,0.20199269,-0.37347674,-0.12273665,0.12455356,-0.14102702,-0.22083104,-0.18704095,-0.14142463,-0.01721047,-3.066967e-06,0.094152726,0.09811625,0.11464658,0.20208313,0.09875693,-30.095396666666666,0.6335,16732.888671875,7095.614204406738,1822.4289498329163,2555.917202234268,941.5344309806824,952.8746663928032,1125.8667125999928,589.6958249807358,579.410441339016,473.7639688849449,556.489820510149,1088.3534137010574,344.18781737983227,1050.4676137566566,320.2879114896059,327.38535134494305,299.1344691067934,199.18892188370228,117.26573193073273,146.83956544101238,87.87382777780294,118.40721835196018,105.44453494995832,108.18758500181139,112.26445459574461,97.0305798202753,341.2485117316246,83.18460009992123,95.91198032349348,66.273921828717,73.07357965502888,48.30672254227102,49.91264771670103,35.467493429780006,36.681950559839606,40.232800260186195,41.5583857037127,50.54452273249626,23.25265320762992
0,-492.30807,102.07265,12.68259,29.234169,-11.666451,18.705853,-5.5464344,9.746885,-7.1138434,-8.191091,7.5798497,-3.204434,4.169311,-3.4608867,-0.7015716,0.5911313,0.8241256,0.44471818,0.032578565,0.22795877,-0.26693952,0.5634133,0.25541106,0.21196097,0.08035704,-0.03332366,-0.22445789,0.034651488,-0.1619865,-0.15857153,-0.0901519,0.04414326,-0.0017343482,0.14194591,0.03751853,-0.011584675,-0.09930077,-0.007831999,0.010246008,-28.389804333333334,0.780625,12521.43994140625,5197.723526000977,1245.3657755851746,2394.183487057686,1570.0448715686798,1612.6957632303238,841.2484341859818,1021.4893290996552,1217.6113134622574,270.8558421134949,668.8118554353714,516.3741806149483,616.0428086519241,1374.2181161046028,296.2451582252979,235.26694387197495,176.4842331185937,195.75712030380964,179.73557055741549,175.68700994551182,95.03929876536131,108.00084611773491,110.53587809950113,50.35008603334427,92.47794254869223,77.77250333875418,445.8418333604932,71.89023272693157,98.5627991259098,57.56005645543337,63.39361135661602,49.30444022268057,57.93768875859678,41.840903013944626,26.577559411991388,40.43984606489539,35.83276868611574,32.77627597749233,20.49652895424515
0,-508.44543,93.66152,23.897272,33.220997,-5.8749533,21.750996,-10.5556,12.722925,-12.531153,-9.44072,7.7526417,-5.830646,1.1128675,-1.7169068,-0.14388934,0.5170993,0.6434142,0.34014246,-0.08455341,0.40110394,-0.1157037,0.11736646,-0.011427971,-0.14243278,0.0037460965,-0.05610475,-0.31108156,0.23907432,0.15505874,0.117583506,0.044237353,-0.01872012,0.025360916,0.015833573,-0.106080174,-0.04064041,0.01219415,-0.006599161,-0.0040320237,-27.046259499999998,0.89,11819.40493774414,3457.415404319763,1283.0751359462738,2769.9570171386003,1237.4656641483307,1648.3491482436657,1088.9641703367233,1419.9417221546173,897.580937743187,510.12959599494934,669.329431578517,755.6664457321167,611.341276973486,841.1145495474339,287.9570751946885,269.26380061358213,182.96943218261003,163.47544792294502,110.70106212049723,188.12179146707058,85.9221095778048,115.7169312313199,139.46462370455265,87.08305820450187,81.21270548552275,88.41207419335842,385.2482838630676,112.81095057725906,92.07770095579326,89.86739344056696,89.21618447266519,64.53972896561027,53.602755665779114,29.319143993780017,45.518059774301946,40.679197903722525,35.47053907439113,37.782195802778006,32.08373396471143
