0,-26.5407668
0,-27.6423424
0,-25.9940912
0,-27.6391334
0,-24.4769032
0,-26.6107068
0,-24.777008
0,-25.196498599999998
0,-25.423678
0,-25.87593
0,-28.4214534
0,-24.9563066
0,-25.8648702
0,-27.4771322
0,-25.9602126
0,-25.9732336
0,-26.3785896
0,-26.5346076
0,-24.7093086
0,-25.204562799999998
0,-26.6358402
0,-27.3337926
0,-25.4851688
0,-24.7312684
0,-25.3029782
0,-26.0179204
0,-27.8689894
0,-26.7941002
0,-27.2327126
0,-27.1095706
0,-26.875213
0,-27.2204066
0,-27.6692194
0,-28.5510568
0,-27.7832266
0,-30.050096
0,-27.5703358
0,-28.312616600000002
0,-26.7654086
0,-27.3580802
0,-28.4856492
0,-28.7488132
0,-27.0184464
0,-28.9668684
0,-26.5552054
0,-29.6008214
0,-27.692649199999998
0,-28.3896736
0,-27.261362000000002
0,-27.8088078
0,-27.0554532
0,-27.5701906
0,-29.4183132
0,-28.274392
0,-27.3898726
0,-26.6360126
0,-26.9508812
0,-26.2362484
0,-26.7789352
0,-26.6905866
0,-26.9434992
0,-26.5889922
0,-27.3173582
0,-27.286777
0,-28.024305
0,-27.4125252
0,-24.837564
0,-27.5885728
0,-30.5846764
0,-28.086130400000002
0,-28.995478
0,-26.6758734
0,-26.7581196
0,-27.9884776
0,-29.4799878
0,-26.4891858
0,-26.169101400000002
0,-31.532290200000002
0,-27.9514018
0,-26.9927556
0,-26.7406452
0,-26.603332599999998
0,-29.2079594
0,-25.6544258
0,-26.3788928
0,-26.5034222
0,-25.0430842
0,-24.7046632
0,-24.9849332
0,-24.5788754
0,-25.8189332
1,-25.125124
1,-26.4436128
1,-26.117796
1,-27.0864894
1,-26.3801368
1,-26.3731558
1,-25.7639268
1,-25.7847306
1,-26.9111336
1,-27.6090446
1,-26.8412176
1,-26.5490956
1,-27.4223198
1,-26.2026402
1,-27.566427
1,-30.7827978
1,-27.065929999999998
1,-25.481046799999998
1,-28.7644228
1,-25.1981084
1,-25.3899384
1,-28.977278599999998
1,-30.7068032
1,-25.3926094
1,-25.7262188
1,-27.2956646
1,-27.6214568
1,-25.219076
1,-26.064541
1,-25.8769096
1,-24.7423154
1,-27.6712688
1,-27.5607774
1,-27.6797918
1,-26.9849204
1,-27.7822464
1,-28.2544046
1,-28.0669336
1,-27.4031194
1,-25.861475
1,-28.2414526
1,-26.569773
1,-26.3157472
1,-26.3267224
1,-27.6613952
1,-26.1812766
1,-28.615613800000002
1,-29.5083516
1,-28.046557
1,-28.224062
1,-25.7085288
1,-27.2723238
1,-27.680794
1,-28.7641652
1,-26.4319236
1,-28.7253838
1,-25.9926558
1,-28.8995776
1,-27.5742868
1,-26.9209088
1,-29.6008834
1,-25.1501026
1,-26.803964399999998
1,-28.052438
1,-28.1128008
1,-28.0777234
1,-27.7880392
1,-28.781305
1,-27.978249
1,-27.088164
1,-27.283023
1,-24.9488384
1,-28.163899
1,-27.6645074
1,-25.7594708
1,-25.3304878
1,-28.534167
1,-26.6467136
1,-27.826027
