0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,2.5
0,0.5884375
0,0.642375
0,0.8654375
0,0.718875
0,0.77
0,0.7639375
0,0.792
0,0.657125
0,0.8219375
0,0.8658125
0,0.8838125
0,0.87125
0,0.7028125
0,0.839375
0,0.647125
0,0.8145625
0,0.969875
0,0.972875
0,0.63725
0,0.789875
0,0.6449375
0,0.8645
0,0.7
0,0.7705
0,0.7066875
0,0.82175
0,0.755
0,0.9315
0,0.7175
0,0.85075
0,0.751
0,0.9285
0,0.7425625
1,2.5
1,2.5
1,2.5
1,2.5
1,2.5
1,0.855625
1,0.6948125
1,0.9441875
1,0.7515625
1,0.669875
1,0.7491875
1,0.7999375
1,0.70125
1,1.155
1,0.6899375
1,0.861125
1,0.8643125
1,0.9285
1,0.78225
1,1.029
1,0.8045625
1,0.792
1,0.9319375
1,0.9330625
1,0.8404375
1,0.826
1,0.8896875
1,0.77775
1,0.7498125
