0,-557.2072,1.2159225,52.71836,14.183687,-5.3207207,20.462074,-16.57702,17.502392,-7.621833,10.699967,-1.7367016,5.0927877,8.1265955,-1.6071634,0.11229786,-0.07631022,0.07687618,-0.111239545,-0.12320009,0.027532779,-0.0029805065,0.016028106,-0.16391112,-0.0068066465,-0.021831878,0.07249876,-0.033048768,-0.04930803,-0.060374644,-0.04863087,-0.02822034,0.002235146,0.006866941,-0.0017739283,0.017886983,0.058729656,0.02852482,-0.024154752,0.018772073,-26.526644833333332,1.740375
0,-534.84644,13.895138,49.09929,2.4400237,-2.3635557,19.20254,-16.36506,22.70126,-9.225748,15.547912,-1.7848253,5.2987647,5.8373303,-1.9833807,-0.13924642,-0.17981325,0.10930324,-0.0624985,-0.05191783,0.07550739,-0.035771124,-0.01685981,-0.08252471,0.015867298,0.054297537,0.05179253,-0.03699656,-0.042018995,-0.02160852,-0.024956789,0.011479505,0.01897337,0.009385934,-0.019249717,0.0011127429,-0.0037221434,0.023318455,-0.011289028,0.0031085496,-26.56115283333333,1.761625
0,-511.21494,-18.884739,56.332275,14.726927,-4.944252,6.9646106,-14.196273,17.840767,-7.9757075,-5.8389688,1.4716429,10.153539,-9.008775,-1.5410646,0.7314923,0.1052683,0.2202458,-0.038356647,0.09724284,-0.01041184,-0.12756301,0.18898185,0.029296733,-0.14587206,-0.025866339,0.091680154,-0.21277976,0.028649678,0.029392699,0.056597933,0.019783845,0.014926149,0.0046005296,-0.004184744,0.002636356,-0.028932303,0.0033697984,0.015095048,-0.010622614,-26.139656,1.386625
0,-579.83984,-10.712682,61.035873,17.791908,1.6160547,13.974886,-13.256042,18.961847,-7.818209,2.7476459,-1.7183164,9.823031,-7.303261,-1.1230646,0.23052602,-0.14127856,-0.25168744,-0.09135326,0.077938706,0.23548454,-0.05274985,0.053710245,0.16235127,0.07546433,-0.013998493,0.025651345,-0.05547863,-0.027187914,0.0042185537,-0.031750906,-0.011845202,0.0034088525,0.02068639,-0.003221329,-0.04030051,0.027893668,0.0056912843,0.0032353573,0.023100715,-26.16721533333333,1.5209375
0,-491.85297,99.00447,22.266823,22.020435,-3.4309745,20.84725,-6.658468,5.6075554,-2.6801953,-11.132424,4.2523427,-3.9249558,-1.0645345,1.2877218,0.14444083,-0.15311563,1.6380364,0.17110412,-0.848239,-0.33408526,-0.19645452,0.40153253,-0.7230531,0.12801495,-0.440556,-0.058130637,-0.56766987,0.1267588,0.07744584,-0.052445028,-0.07824472,-0.036122527,-0.046509705,-0.03187865,0.020305848,-0.024777275,0.04293378,0.003189302,-0.01643107,-26.569094833333335,0.640375
0,-558.8875,99.728485,12.545468,53.68476,2.2134387,24.076513,-4.599484,7.970621,0.3429145,-4.467187,1.012923,-1.7096171,7.0010676,-2.3412893,0.058113348,0.5399771,-0.026382577,-0.13066752,-0.17156895,0.38561487,0.2377652,-0.18521471,-0.053167537,0.0071183876,0.08057689,-0.10305767,-0.27888602,0.23564143,-0.027031021,-0.28006762,-0.16214333,-0.102971815,0.108421296,0.04876102,0.01213168,-0.01972614,0.07384646,0.11014555,0.10849348,-27.0780215,0.883125
0,-459.0901,93.542854,15.477395,27.053457,-9.787494,16.96118,-2.9814856,-2.1416538,-0.951161,-11.178874,5.9014583,-6.848639,0.79518294,2.1862912,-0.009351175,-0.07002833,1.1497196,0.32907724,-0.6191505,-0.22397582,-0.56135243,0.1237028,-0.027234687,0.31107193,-0.1520031,-0.71687543,-0.5593171,0.254398,-0.036920145,-0.20420875,0.0071433657,0.039682917,-0.03816983,-0.03777754,0.017621899,-0.029768977,0.015039606,-0.035095014,-0.038641088,-28.114746,0.62175
0,-549.5283,136.91057,20.141275,37.83533,-8.465318,15.42099,3.207721,-1.0922905,-6.012972,-0.94558674,-2.0592453,-10.670062,-1.7756604,0.13324767,1.2557381,0.35218582,1.369767,0.25273782,-1.03692,0.11591089,0.018929645,-0.20318191,-0.17783615,-0.60222006,0.20199269,-0.37347674,-0.12273665,0.12455356,-0.14102702,-0.22083104,-0.18704095,-0.14142463,-0.01721047,-3.066967e-06,0.094152726,0.09811625,0.11464658,0.20208313,0.09875693,-30.095396666666666,0.6335
0,-492.30807,102.07265,12.68259,29.234169,-11.666451,18.705853,-5.5464344,9.746885,-7.1138434,-8.191091,7.5798497,-3.204434,4.169311,-3.4608867,-0.7015716,0.5911313,0.8241256,0.44471818,0.032578565,0.22795877,-0.26693952,0.5634133,0.25541106,0.21196097,0.08035704,-0.03332366,-0.22445789,0.034651488,-0.1619865,-0.15857153,-0.0901519,0.04414326,-0.0017343482,0.14194591,0.03751853,-0.011584675,-0.09930077,-0.007831999,0.010246008,-28.389804333333334,0.780625
0,-508.44543,93.66152,23.897272,33.220997,-5.8749533,21.750996,-10.5556,12.722925,-12.531153,-9.44072,7.7526417,-5.830646,1.1128675,-1.7169068,-0.14388934,0.5170993,0.6434142,0.34014246,-0.08455341,0.40110394,-0.1157037,0.11736646,-0.011427971,-0.14243278,0.0037460965,-0.05610475,-0.31108156,0.23907432,0.15505874,0.117583506,0.044237353,-0.01872012,0.025360916,0.015833573,-0.106080174,-0.04064041,0.01219415,-0.006599161,-0.0040320237,-27.046259499999998,0.89
0,-495.4701,104.31516,8.124624,38.01447,-10.381563,15.213875,-8.901325,7.587137,-9.892109,-8.717073,8.193306,0.77323794,8.853731,-4.231929,-0.9920263,1.0598432,0.87331456,-0.008575215,0.09390347,0.30980137,-0.01192845,0.31352565,0.10575102,0.018644545,0.32451302,-0.19565761,-0.28012004,-0.1609258,0.10243118,-0.27172652,-0.12603547,0.19785143,-0.016792864,0.0863003,0.07672005,-0.08059701,-0.061393645,-0.0075945216,-0.0927266,-28.680049666666665,0.7515625
0,-551.60144,96.38573,24.534716,31.380188,5.1101823,29.98108,-10.491248,9.978198,-3.8667035,-4.190819,6.8646107,-9.144573,4.6495905,-2.618553,-0.2789595,0.10205312,0.40108204,0.6788354,-0.12724586,-0.11022984,0.036269587,0.43150437,0.27521092,0.040379964,0.05153546,-0.08083618,-0.28873774,0.19043799,0.014678341,-0.079389386,-0.1561971,-0.054207146,-0.003745145,0.076531716,0.03906005,-0.036521304,0.03632193,0.039352495,0.017832264,-26.772168833333332,0.8788125
0,-504.10294,80.7475,-1.3642663,41.81384,-2.535872,12.161219,-11.134148,6.661567,4.3632765,-15.011215,10.042988,-9.982036,3.4881709,-1.123992,0.908029,0.67137694,0.19640355,-0.40845528,-0.86683965,0.18623209,-0.25258714,0.28223127,-0.043358803,-0.22188424,-0.10529267,-0.43457025,-0.7410676,0.34522977,0.08081732,-0.22416775,-0.27136672,-0.20689344,0.05962788,-0.110729374,0.010038863,-0.088717,0.058992844,0.07829934,0.0067634475,-28.555832666666667,0.7455
0,-478.94022,75.769035,17.57753,34.731762,-9.884635,29.181934,-15.725195,7.8086414,-5.0555005,-6.1061873,7.767829,-6.399327,6.588006,-1.9747834,-1.4633931,0.33548436,1.0160735,0.4819799,0.12656067,-0.49864453,0.07971277,0.30081174,0.10222067,-0.046043236,0.07197789,0.031004086,-0.2511314,-0.24286595,-0.14748338,-0.04938359,-0.00378723,0.1274495,0.050552044,0.029521216,0.06142484,0.010208135,-0.017371273,0.016206091,0.036624134,-27.703952166666667,0.8361875
0,-492.05234,77.472855,13.601069,43.21887,3.537065,24.411295,-11.070305,6.1567726,0.08633709,-8.951095,4.03803,-7.7058067,0.9096132,-2.2822733,-0.26297432,0.3347119,0.13259575,-0.17312264,0.6811745,0.11771907,-0.35267448,-0.2025539,0.13411632,0.23482719,0.070022896,-0.29278073,-0.26190302,0.1946918,-0.20396523,-0.16691399,-0.0958123,-0.088529795,0.114292175,0.06438448,-0.055760086,-0.05749258,0.07013878,-0.0050714626,0.08189274,-27.146542500000002,0.8986875
0,-499.37042,72.30102,14.626563,36.96383,8.300895,19.419554,-9.662573,12.38124,-1.3913866,-3.5745242,0.5833835,-4.0988135,1.2186364,-3.1776874,0.39082554,0.27138138,-2.7563136e-05,-0.1380442,0.16490193,0.5696113,-0.20670432,-0.02596257,0.25107497,0.16097574,-0.047884684,-0.097665526,-0.19032498,0.14452034,-0.010479095,-0.11998882,-0.0386218,-0.06338886,0.019425303,0.03515579,0.007877941,-0.04708953,0.002651792,0.057247773,0.045741946,-26.496342833333333,0.9613125
0,-493.71585,73.92654,14.329269,28.525034,5.2157125,15.596992,-10.926979,6.1696258,-9.199149,-8.765044,-3.794736,-9.42495,-6.913861,-1.4756563,0.13290964,0.8295437,0.86596245,0.19903511,-0.7832413,0.043824878,0.13849102,-0.06548425,-0.18887487,-0.22510992,0.2143953,-0.1380065,-1.3400338,0.11172119,-0.021033106,-0.07127973,-0.0040451833,0.072439715,-0.0076801307,-0.034665614,-0.012203485,-0.029852113,0.022076162,-0.032488897,0.031248923,-26.367004666666666,0.856625
0,-525.26465,87.860466,3.4374707,42.793594,-10.117551,15.889026,-10.82643,-9.114603,-8.924832,-8.608617,-3.7106497,-9.684657,-7.6222043,-2.7776318,-0.84623027,0.35130775,0.02275495,0.16160415,-0.037461422,0.039947703,0.17176802,0.19298704,0.26199934,-0.034146257,0.20709118,0.27548686,-0.23185119,-0.32262155,-0.043123662,-0.29300484,0.0141353775,0.34594104,-0.048792113,-0.10507367,0.009074387,0.121601634,0.04796683,0.0727664,0.11416036,-27.8357155,0.8591875
0,-519.3594,99.2023,8.167863,41.10327,4.25613,10.037032,-11.57111,8.855818,-5.604874,-14.230305,4.854225,-9.85852,-3.068912,-3.1973162,-0.593065,-0.15585977,-0.07454062,0.4097057,0.10912019,0.3025881,-0.19990602,0.12755376,0.21381085,0.25234708,0.28336534,0.013410891,0.10242214,-0.13162577,-0.19192924,-0.24465092,0.010972968,0.22149748,0.10010453,-0.10476627,0.020353578,0.14474474,-0.026807254,-0.031823818,0.070634805,-26.894060833333334,0.9164375
