0,0.0,1721.1516236758366,0.0,1497.7275128458,0.0,1081.8959041003243,708.3949441523889,2529.7874618561054,1112.6555538107712,2378.484813873996
0,0.0,0.0,397.8943874373364,1291.2467911340339,0.0,0.0,0.0,1799.8399607938084,1265.5281261156456,2142.6078474963765
0,323.04418236454893,2648.853301456301,1404.738366023033,1645.238535910112,0.0,1874.5978347112898,406.74142345819774,2604.7057136305793,1556.4858218917275,2830.7393185139076
0,442.40374197694587,2821.440877149849,1485.2891456220846,2610.2868700635295,542.9838789050883,2565.694508329574,0.0,443.5262390556983,1142.4168337465167,2229.1403740272012
0,520.3948993919441,2777.531830073364,433.4744468134323,2575.207100788017,0.0,0.0,0.0,2732.7372117336654,1715.6711966049315,2171.980039636364
0,0.0,2766.8862163805024,0.0,2321.37105496261,1199.2384129943775,2674.6939221839407,0.0,2006.603784242571,0.0,1330.7553511640492
0,0.0,1973.0620213167792,0.0,0.0,781.7383040931373,2311.2187984723932,0.0,1440.5138998108214,0.0,1048.6713387357593
0,0.0,370.87265860872344,431.73869172102155,2689.712432773522,0.0,0.0,431.647360206292,2422.600589872323,1121.4580608412416,2620.302441541701
0,322.8969676065538,2867.794267663792,914.5590722809318,2666.306156839559,0.0,0.0,0.0,1482.0886266244397,0.0,1848.6797396383417
0,461.61782220040755,2882.8762170566665,0.0,268.7289398446497,421.52128868592297,2393.6972075429744,394.42945117909306,2417.39618287022,0.0,1695.0700703176608
0,385.0468767506258,3117.900786528626,329.9000952002779,3200.8690994897684,408.6963999775401,2835.5795989257576,0.0,1668.5552045797172,0.0,1422.5160221441538
0,471.6320734851803,2966.443940913023,589.0783541563321,1764.387815038784,343.6830862202879,3935.6266946623164,0.0,2526.0154229930176,0.0,1992.17775339064
0,481.3988866152351,2984.28870324026,344.2750485225551,3110.4776492643887,0.0,1879.1949278905856,0.0,2164.0945882182627,1245.3929946076557,2507.220635068429
0,0.0,2275.564192171398,1830.627558318037,3196.5422922300354,0.0,1771.6985676321312,0.0,2115.260446075908,1120.2910677405496,2330.351555592426
0,0.0,2197.7911672279397,1794.0032571158865,2680.89419671071,0.0,2111.353047107718,0.0,2115.068793700503,0.0,1965.3105746050292
0,0.0,2127.635290778374,0.0,2138.7992387435156,1748.203058419699,4421.591998806487,0.0,1981.3186358846033,1065.8697081162695,2430.5185385023783
0,0.0,0.0,1851.189671561134,3650.224404359429,1697.7771099724573,1743.32733257879,0.0,1959.8346114519445,1190.6955645228963,2421.6468988858055
0,0.0,1771.4930639883398,0.0,1973.5832085666718,1322.388050980175,2471.2145782565435,0.0,2064.7400931080074,0.0,1580.7427413646362
0,0.0,2194.547362775789,0.0,2013.3484785937628,0.0,1883.5172578481506,1164.4954239340705,2323.7769298198486,1324.7077159779496,2372.5211285168357
0,0.0,2226.919296804774,0.0,1959.608401241296,1143.0959134835116,2131.236003676941,1441.631364020804,2905.771500117672,0.0,1444.0857075342583
0,0.0,2286.137015472989,1167.4263187709414,2457.664327203068,0.0,1953.028891900539,0.0,1729.4557188208112,1341.5620309785347,2229.4918494190783
0,0.0,2308.852345080653,1461.1449177991537,2875.7060775110826,0.0,0.0,0.0,2042.71170468759,1164.397849591888,2873.942553657748
0,0.0,1482.340734290907,0.0,2381.7287619122626,1271.6233700076816,3183.932171328061,768.9367211580322,2694.2032372045073,1130.7289787125187,2482.594253588561
0,0.0,2410.3751433907573,1550.7961227484057,3403.7305891446613,0.0,1473.9781213327005,755.2199119414904,2724.380318821607,1017.1749681146166,2308.541805916622
0,0.0,2524.494863369134,0.0,0.0,1231.4827853953418,2438.374500920756,745.9908161054951,2408.944403790299,1097.002283880881,2864.97313056597
0,0.0,2561.2971805357156,1122.595069767717,2416.317523848938,1319.8556036954121,2667.6512416304795,1093.0637774662714,3333.5410602851707,971.7881316306789,2365.701034102731
0,0.0,0.0,0.0,0.0,0.0,2309.41667405816,0.0,2049.470744394616,1045.5984977516673,2628.2782213654937
0,0.0,0.0,0.0,1744.1070651706373,0.0,2149.541622402248,0.0,2143.9014047381966,0.0,1698.118859531654
0,0.0,1845.0778456086484,0.0,1473.1836253461902,0.0,1772.4411115425332,0.0,1924.4609861236572,0.0,1990.6466388179817
0,0.0,2034.7186633706265,0.0,2101.6606661756364,0.0,2437.5350685594663,0.0,2305.416925809803,0.0,2000.9120112880023
0,0.0,2427.153450755182,0.0,1727.6576470752207,0.0,1456.8117321008147,0.0,0.0,0.0,1935.6858974812403
0,1020.0127009262288,2112.042226238918,0.0,2526.6534128602925,0.0,2056.9282128701843,1217.1272235433973,2234.387572707502,0.0,1691.9598513646251
0,0.0,0.0,0.0,0.0,0.0,2314.146570132261,0.0,2334.023623143366,0.0,1732.2084814864788
