0,-26.5393826,0.8543125,0.0,2308.8523450806515,1461.1449177991537,2875.7060775110826,0.0,0.0,0.0,2042.7117046875958,1164.3978495918777,2873.942553657738,0.0425000,0.1025000,0.1025000,0.2525000,0.2525000,0.3725000,0.3725000,0.5425000,0.5425000,0.7225000,-26.326271,-25.924074,-27.041819,-26.481247,-26.923502
0,-26.0215806,0.621,0.0,1482.340734290907,0.0,2381.7287619122626,1271.623370007686,3183.932171328065,768.9367211580322,2694.2032372045073,1130.7289787125187,2482.594253588561,0.0625000,0.1025000,0.1025000,0.1625000,0.1625000,0.2025000,0.2025000,0.3725000,0.3725000,0.4625000,-23.489815,-26.27799,-26.968323,-25.497494,-27.874281
0,-27.4549674,0.7100625,0.0,2410.3751433907573,1550.7961227484057,3403.7305891446613,0.0,1473.9781213327005,755.2199119414885,2724.380318821607,1017.1749681146179,2308.5418059166223,0.0425000,0.0725000,0.0725000,0.2325000,0.2325000,0.3525000,0.3525000,0.3825000,0.3825000,0.5825000,-29.782129,-25.880596,-25.534433,-30.228394,-25.849285
0,-25.7432358,0.8716875,0.0,2524.494863369134,0.0,0.0,1231.4827853953427,2438.3745009207546,745.9908161054951,2408.944403790299,1097.002283880881,2864.97313056597,0.0425000,0.1725000,0.1725000,0.2225000,0.2225000,0.3525000,0.3525000,0.5925000,0.5925000,0.6725000,-25.061726,-27.846607,-25.422071,-24.793932,-25.591843
0,-27.1625824,0.674375,0.0,2561.2971805357156,1122.595069767717,2416.317523848938,1319.8556036954121,2667.6512416304795,1093.0637774662714,3333.5410602851707,971.7881316306762,2365.701034102728,0.0425000,0.1225000,0.1225000,0.2525000,0.2525000,0.3525000,0.3525000,0.5525000,0.5525000,0.6225000,-27.715475,-26.60906,-28.304607,-26.393225,-26.790545
0,-27.3939508,0.7698125,0.0,0.0,0.0,0.0,0.0,2309.4166740581586,0.0,2049.470744394616,1045.5984977516655,2628.278221365492,0.0425000,0.0825000,0.0825000,0.1125000,0.1125000,0.2625000,0.2625000,0.4825000,0.4825000,0.5625000,-27.247677,-31.74231,-24.642456,-25.817749,-27.519562
0,-27.9314192,0.8510625,0.0,1700.5920302617785,0.0,2405.6811868578397,0.0,1793.9715167763075,0.0,1665.8735031243755,1115.7325072611732,2623.291318797899,0.0425000,0.0925000,0.0925000,0.2425000,0.2425000,0.3325000,0.3325000,0.3625000,0.3625000,0.5425000,-31.577408,-26.107771,-27.141777,-29.134501,-25.695639
0,-28.2671682,0.8325,0.0,2326.8949084113915,1506.3167787899258,3211.339848351295,0.0,2381.6679221327167,0.0,2057.9880741799425,0.0,1792.4729418398113,0.0425000,0.0725000,0.0725000,0.2425000,0.2425000,0.3825000,0.3825000,0.4325000,0.4325000,0.6125000,-29.844423,-27.844217,-29.402744,-28.147045,-26.097412
0,-28.7543202,0.8005,0.0,0.0,0.0,1744.1070651706373,0.0,2149.541622402248,0.0,2143.9014047381966,0.0,1698.118859531654,0.0425000,0.0825000,0.0825000,0.2625000,0.2625000,0.3925000,0.3925000,0.4225000,0.4225000,0.6025000,-28.363976,-27.125772,-26.810364,-34.358154,-27.113335
0,-25.9038482,0.8005,0.0,1845.0778456086484,0.0,1473.1836253461902,0.0,1772.4411115425332,0.0,1924.4609861236572,0.0,1990.6466388179817,0.0525000,0.1025000,0.1025000,0.2425000,0.2425000,0.3925000,0.3925000,0.4425000,0.4425000,0.6225000,-28.154568,-26.034868,-25.675224,-25.190308,-24.464273
0,-26.808722,0.8645,0.0,2034.7186633706265,0.0,2101.6606661756364,0.0,2437.5350685594663,0.0,2305.416925809803,0.0,2000.9120112880023,0.0425000,0.1025000,0.1025000,0.1325000,0.1325000,0.2825000,0.2825000,0.5125000,0.5125000,0.6525000,-24.88549,-28.975952,-25.620663,-27.367247,-27.194258
0,-26.1057458,0.8965,0.0,2427.153450755182,0.0,1727.6576470752207,0.0,1456.8117321008147,0.0,0.0,0.0,1935.685897481239,0.0425000,0.0925000,0.0925000,0.2325000,0.2325000,0.3225000,0.3225000,0.5625000,0.5625000,0.6925000,-26.326551,-26.698397,-24.964098,-25.843779,-26.695904
0,-26.9118614,1.09675,1020.0127009262344,2112.0422262389175,0.0,2526.6534128602925,0.0,2056.9282128701843,1217.1272235433973,2234.387572707502,0.0,1691.9598513646265,0.0425000,0.1225000,0.1225000,0.2725000,0.2725000,0.3525000,0.3525000,0.5425000,0.5425000,0.6725000,-26.724693,-28.303844,-26.176781,-26.3081,-27.045889
0,-27.2218984,0.9925,0.0,0.0,0.0,0.0,0.0,2314.146570132261,0.0,2334.023623143366,0.0,1732.2084814864788,0.0425000,0.1025000,0.1025000,0.1325000,0.1325000,0.3325000,0.3325000,0.5425000,0.5425000,0.6825000,-26.447586,-30.365393,-25.229786,-26.972584,-27.094143
0,-29.1380288,0.7685,0.0,2089.389564617956,0.0,2017.1770932006968,0.0,1808.9316010342393,0.0,1616.1575495397224,1302.784798367235,2814.834902957851,0.0925000,0.1225000,0.1225000,0.1625000,0.1625000,0.2225000,0.2225000,0.4125000,0.4125000,0.5125000,-31.576721,-33.573868,-27.283041,-26.037531,-27.218983
0,-27.5637308,0.8965,0.0,2220.1667629516787,0.0,2009.527327580376,0.0,0.0,0.0,1851.372317087693,0.0,1887.0943132236803,0.0425000,0.0925000,0.0925000,0.1225000,0.1225000,0.3125000,0.3125000,0.5225000,0.5225000,0.6625000,-26.867149,-32.131561,-25.255754,-26.766312,-26.797878
0,-27.384752,1.0085,0.0,2530.311190745705,0.0,2326.7617298202927,1164.801431808031,2551.9512845150443,0.0,1957.473163445682,0.0,1892.5911399532713,0.0425000,0.1925000,0.1925000,0.2225000,0.2225000,0.3325000,0.3325000,0.5825000,0.5825000,0.7325000,-25.580164,-32.55785,-26.353533,-26.116833,-26.31538
0,-27.1608026,0.8965,1158.6714428935059,2561.4811991238707,0.0,2230.2875601169962,920.4894761773905,2398.7307125887405,0.0,2003.1371319190112,0.0,1503.7849905398778,0.0425000,0.1225000,0.1225000,0.1525000,0.1525000,0.2825000,0.2825000,0.5325000,0.5325000,0.6625000,-27.650166,-28.5142,-26.469593,-26.53648,-26.633574
0,-26.2688888,0.95075,0.0,1835.1445172203264,0.0,1870.7773368603312,1287.6040142217464,2552.8498258505897,0.0,1676.556322604813,0.0,1704.3937963446836,0.0425000,0.1125000,0.1125000,0.1425000,0.1425000,0.3025000,0.3025000,0.5125000,0.5125000,0.5925000,-24.908871,-31.07966,-24.609032,-24.985849,-25.761032
